Dim.1	Dim.2	Dim.3	origin
2.35421500232239	-6.25738769081019	-2.91822328859251	prior
14.5262229548719	3.60282537613624	1.57023984101228	prior
19.8901650113508	-1.80473469977229	-0.721483728765139	prior
17.1771352524631	10.9097282664245	-0.992702035178178	prior
2.1884285848037	-2.91545333394907	-0.0351870875801177	prior
13.8632117054119	-4.53453668429341	-1.60472921404526	prior
4.73877972770427	1.15668782095798	1.29725589519874	prior
1.42805559189926	-1.54413296149991	0.889526818236301	prior
9.19966658014873	2.56413770391829	-2.76750270156896	prior
14.40077326399	-3.20458008896625	0.378818461708336	prior
15.6509128249374	-3.62447827037734	-0.499005618796022	prior
9.3006197369066	-4.68951748194757	-1.66180535182013	prior
14.9648040449568	-3.11784706587123	-1.15550589397903	prior
-0.0242712589451973	-3.50368338079859	-0.85537225227058	prior
8.20205707910858	-2.91214322806111	0.188352961386244	prior
8.73215682347421	3.09439049055752	-0.386762463475838	prior
10.3158578900816	-3.15269129598762	-0.621591974280351	prior
7.43702847336527	-4.65194393017388	-0.654938124611154	prior
9.41264909813956	-1.30016915902269	1.51434750376062	prior
9.19641845535907	-3.30868712811537	-0.487949407452522	prior
8.47406277855689	-2.28432666434641	-0.0227271679832024	prior
1.82501599613379	-2.51196091563654	0.637817958908553	prior
2.26302741913115	-3.47301487920325	-0.340544222329011	prior
9.47169822669519	-2.57633506526196	0.636886699310244	prior
8.71211394036409	-4.05516735210764	-0.684497964727989	prior
1.49188239524243	-2.97384535482288	0.553713316359716	prior
-4.63548197137152	-1.21750010962505	-0.770974426399886	prior
17.7101925700422	-2.53765148920927	0.120671361765254	prior
5.09446995908692	-1.87539580116818	-1.22130043834551	prior
4.29471633377664	-4.92930873842588	-1.30128888694941	prior
24.7836934758646	0.871652974172008	-0.196459841619395	prior
8.27786340977298	-4.04400068459485	-1.11064788705659	prior
19.5043999827565	-2.39054301733166	-0.166651869642833	prior
7.64600695355228	-2.75028426593832	0.741168018992907	prior
15.6147738128055	-3.13927409429338	-0.513684168346814	prior
2.26360139999561	-2.29352904131794	0.060375918575859	prior
-4.31608819423369	4.57807972930693	-1.17699433867061	prior
6.21292077011833	-2.56823305510826	1.29981952386913	prior
9.9180012385363	0.168392184349163	-1.0994072042265	prior
4.06009140502141	-0.903808936913093	1.80894786715001	prior
14.3432930994343	-3.52057876801233	1.33138271579755	prior
6.99439332443981	-3.45072429237072	1.01913170440162	prior
11.9347432381221	-3.70913156566849	-1.17067156219828	prior
9.14846509499378	1.29186276427563	2.08358126655759	prior
-4.54177845389567	10.0931881674964	-18.9323208593183	prior
9.69326611620869	-1.84317376825334	-0.113835522230806	prior
-0.389756992869725	18.9146762137247	-4.05801055909405	prior
16.7785915455387	0.0180077910810952	-0.286719941150866	prior
19.0778594382109	1.747350807399	0.552072718026023	prior
19.8117503806913	-1.61677522768539	0.421083866149479	prior
7.36389710132644	-4.23233840766159	-0.113716057039355	prior
6.09932345751618	35.476831642731	-36.554475602169	prior
18.7235361322357	-1.58138598727511	0.29236251639478	prior
5.28676277858311	-4.70957234547142	-1.46164047586813	prior
7.17207617043584	-4.08142517161802	-0.752260839018584	prior
3.83411939428541	-6.97323346554366	-3.57808159623652	prior
20.9074356267406	-0.551269827841307	0.467994076960521	prior
4.26292140143393	-5.19451856141811	-2.2095112854795	prior
-3.48147344350791	-6.28890955871188	-2.13448437330021	prior
0.853413568480588	-7.39582452823646	-4.08590147770429	prior
17.7013038217938	-4.24915433495581	-1.67270550602476	prior
20.6192133801382	-2.51718306069185	-1.05884512293511	prior
-0.0761578724667229	1.6728786423341	-0.231078345075873	prior
14.287629925995	-4.06817295097241	-3.60053436096199	prior
15.9228100972358	8.90505273404176	2.05697994508964	prior
-0.272296272437687	-1.73833154750852	0.282460161938884	prior
5.72866856194751	-5.16728098258022	-1.94831328661118	prior
7.99564484504182	-3.48329977025124	0.42527391705816	prior
26.872760322256	13.2919153473807	-4.16965112201304	prior
8.12716216263395	-1.66023302261735	0.729093957716306	prior
6.82694766292492	-2.86024022480016	-0.0220389389419757	prior
10.2959895811002	-2.64244252130516	-1.13037092394624	prior
13.8950145883879	-2.59888334159272	0.0795795917211684	prior
12.3901390640174	-2.9751704124894	-0.280308823945399	prior
-3.28632138043988	-0.812833396644304	-3.50167553070715	prior
5.67914175912025	10.1248253303244	-3.78250402666106	prior
19.4632385612292	-2.10648602490969	0.46543824488422	prior
12.0609474887415	-1.90352190595418	1.03788485883122	prior
2.21617111928785	-1.2926572102841	-0.419130688331273	prior
0.677743899166996	-2.34348942499974	0.541215867439307	prior
4.12558215466993	-2.88074872694091	1.18649252712617	prior
1.17603936798403	-1.8104672839953	0.87615310998988	prior
8.48501611042699	10.392046341026	-1.78339720867661	prior
16.4629704427589	-1.43368287285034	0.794738248364388	prior
8.76455857523031	-1.26898525069201	-1.30029558655999	prior
16.3858316580393	-4.13472147001909	-0.319046940301594	prior
15.6424495331339	-4.44818814176385	-2.37137494695096	prior
7.14146624905524	-3.78041788665613	-0.860458188212911	prior
15.7534925456399	-2.58300634232113	0.433003765483686	prior
0.189922978245358	-3.45696079030118	-0.623377838827611	prior
11.9199177436651	-2.40156576112255	1.46412758964884	prior
9.38725150335635	-3.60645334172588	-0.136733971474505	prior
11.6246560593358	-3.96170398157807	-0.996106988325534	prior
13.7890273599664	-2.17487148826934	-0.0230633813364366	prior
16.2326943334173	1.34171979723435	-0.143205563190752	prior
17.8197633119978	5.91293214424704	-1.34030072857737	prior
18.5452956925187	-2.01811470049356	-0.444646068812454	prior
6.90482130516927	5.20516398002198	-4.51741923713134	prior
0.739729986104836	-1.11598103741946	0.195500134502672	prior
14.311582835304	-3.82146429708554	-1.16423294720261	prior
11.4436042268412	-3.14181301389701	-0.50034591781036	prior
11.1514450089424	-3.41227993815408	0.195249375853211	prior
0.41704775047984	-3.52088783660732	0.288554771084327	prior
1.33541026575739	1.69834587520472	1.81584660456497	prior
-6.8820984526496	7.06059331874307	-14.1910121826911	prior
-2.24507735656682	1.36492710104029	-3.85895144101316	prior
-8.55593220108489	2.4599665453317	-12.1452166380087	prior
2.92436671476472	-4.34953005526394	-2.77124398111333	prior
2.01605010053237	0.42033600175331	0.338055102911228	prior
14.595805329619	0.994809221431438	0.239740643477173	prior
-2.70771234217627	4.40185385560978	-0.767906976895136	prior
14.4070794117147	-2.32784011178578	-0.112513976571415	prior
10.9056802250552	-0.811022499743555	1.30876743543355	prior
-9.8264241743015	5.80282375939866	-14.4552318877059	prior
4.47237918885292	-1.95446091574273	0.808338489401773	prior
4.47373690925102	7.22632348084865	1.26339328986675	prior
6.11687922835494	23.5726683916089	0.719218931063629	prior
-6.90049188107557	-0.907433888205395	-2.54310014192783	prior
5.20629055185626	-4.11732917063848	-0.736525796199057	prior
4.43164910873176	-0.0305201976365515	0.105751292523631	prior
14.7133304476476	9.95078943579348	1.94727217205556	prior
8.77857138514281	-5.78586074540524	-2.70297130049995	prior
11.8359670244631	0.458694683826502	1.85583874416452	prior
4.8449103487005	8.85442838894782	-0.426760820862176	prior
16.412363254216	3.6950585091536	0.441396938652065	prior
-7.903936933403	2.65159765059781	-3.76279075201788	prior
11.0725998319714	-4.18134197596778	-1.72454561528394	prior
11.3169549556527	-3.44572791700882	0.513823437827048	prior
8.39944229332538	-1.88292538362548	1.73375101469528	prior
18.4548593031819	1.17500258303627	-2.04306180404251	prior
-0.75445078743824	-3.19600304508539	-0.661453942505032	prior
3.63702289248128	-3.34496089560541	-0.377931213832097	prior
5.63255739881301	-2.40201828342259	0.225095718844564	prior
11.161688358813	-4.7853087133015	-2.01699835352866	prior
11.6966581200975	-2.52742526597865	0.153947957777415	prior
22.0317408810578	0.777682240491419	-0.0731029958534154	prior
12.9627865258262	-2.5416248380747	0.0751720370194613	prior
6.94672190857592	-2.90012097541303	-0.701612678881173	prior
-1.09133911157075	3.45767004845179	-4.69812911853043	prior
1.06141236653004	-3.44754993543292	0.0864202033466202	prior
9.12656735004313	-1.34783654366012	0.145669486730238	prior
1.69860088445226	-3.07970395231986	1.11872350306587	prior
-3.02359765023172	-3.70555116449904	-0.277570292579152	prior
7.41649615409462	0.791120099911263	2.29312862715111	prior
10.2882994014698	-2.87472929874419	-1.64614558670627	prior
12.1832544233758	-3.06395926438353	0.0627325137756538	prior
0.910604151871251	-4.56418573684089	-1.7810157860575	prior
16.8864603064811	-3.36293144008933	-1.70942753337467	prior
3.97419980125664	-4.61272570174336	-1.22984654360117	prior
19.2832409321781	-3.44980078339359	-0.153195687333329	prior
12.1552717755255	0.302862734206318	1.46637730288364	prior
-5.01790267992381	4.69807017663176	-9.87138253361954	prior
-3.39509050938465	-5.31384051257349	-2.09581953257127	prior
12.5859423240745	-1.575024681688	1.09165694704607	prior
0.0026873842998525	-0.811112805129552	-1.50100053710021	prior
7.03282149724564	-1.98683738734587	0.849995292200215	prior
13.375319742149	-4.04777328438541	-0.858059086447139	prior
13.5097316743679	-1.76779106181894	0.622180346016827	prior
8.87054500200104	4.22073909350663	-3.86123614475708	prior
6.6052403153624	-3.86772986463396	-0.284398473387363	prior
18.3858724548883	-3.41619363562104	-1.02040361146357	prior
20.4125395144538	-2.27340740223414	0.731481312436267	prior
16.6880098860538	-1.37507291486283	-2.83740201957127	prior
21.3752427794457	-3.06817780443491	0.0671996419025765	prior
10.5198110179994	-3.91896429432123	-0.672915335974273	prior
13.3349533424334	-2.90173566665314	-0.106298402759298	prior
-0.950175515245331	-2.02876242460327	0.530460853133534	prior
2.5212995882778	-5.56083398631916	-1.969233324675	prior
22.4633453046017	-1.9896783640213	-0.599651820993225	prior
5.35343437948834	-6.37457759566063	-2.66482500123605	prior
20.192133320068	-1.80086906035101	0.398946326096264	prior
-4.05779225709286	-3.09755298180738	-1.65101949350193	prior
-1.37046313673505	-1.7299494801843	-1.477030729708	prior
17.8585302823934	-1.74872604405983	0.306311204392125	prior
-0.963876831130646	-2.61083843596011	0.0986576288506782	prior
11.4407695237939	-3.46828028988811	-0.0672120767948735	prior
4.28302888753869	-1.31864401480258	1.04293052238619	prior
16.1335089153376	1.37222665928843	1.33061152306962	prior
7.02294596734224	-6.16542751282989	-2.48855271532659	prior
-7.59547070579044	11.8372757252111	-11.3176573088332	prior
15.7923607364961	-2.50965019115251	-1.48216081667254	prior
4.70012902124091	7.77137074381909	-2.78293328161602	prior
-8.90907002033217	2.15753103853036	-8.29004004487868	prior
19.7629568958247	-2.65890805090877	-0.625339394273534	prior
12.0371501388333	-3.7225511954114	-0.338107534472302	prior
7.87488870159214	-4.93626249533999	-2.18310793218436	prior
8.98014402674975	-5.10965525921993	-1.7320999149825	prior
0.869660445820068	-3.0923010902176	-0.216257147419943	prior
9.78775431801306	-0.814199914828286	-1.96705132099869	prior
17.3053889294625	-2.64949000243369	-0.649812435300267	prior
-2.748655685712	-6.07404858673749	-2.01073097654197	prior
15.4822688951835	-5.37898472007309	-2.74666822876428	prior
21.6265594212437	0.356939630633779	-1.43963243616957	prior
9.08995904303549	-4.53182139478293	-0.880145594253763	prior
15.238528389157	5.33337167902048	0.722181111556138	prior
16.3979195237052	-3.3002308028347	-0.308421930816357	prior
1.00621801496729	-2.22455714925382	0.847498312221708	prior
4.01302553656709	-0.0149116050351513	1.54297511854664	prior
-8.4460021159815	2.60274226465917	-7.61490147119016	prior
10.3694503209124	-4.99562850964208	-2.54567339898292	prior
21.9161847803319	0.148654327222871	-1.19469624020682	prior
9.7907793853348	-0.147045046150339	1.99186759668774	prior
3.1891036461465	-7.28581802149595	-4.14589815284213	prior
12.1895767661817	1.03809211492658	-2.27090500538739	prior
11.5779912329453	-2.94709405854844	-0.11846051929287	prior
16.1580226256908	-2.5545444828291	1.20483891722157	prior
-4.72059396698384	-1.26017825932178	-0.500719951218304	prior
-0.216173272496796	2.08183755597691	2.15470206472625	prior
-5.50242112487108	-2.60817171447832	-1.07106474785379	prior
3.25381514584337	0.550030172879823	0.849026918490851	prior
22.9452020888543	-3.14876600081233	-0.11340504577937	prior
22.9646826806923	-1.72059257582347	-0.874464080809524	prior
7.26821031568624	-2.58622592138858	1.24092822445637	prior
9.40658762635142	-4.16095085166274	-2.18037327328383	prior
13.1255574517346	-2.79554892896473	-0.898400234401352	prior
0.815918969524775	-1.63875030082847	-0.595349367884876	prior
-4.08711927917517	-2.40938462256723	-0.0252375721338311	prior
10.7647579427211	-2.37518061275772	1.10652850619976	prior
10.4890113270116	-2.50688487141152	0.617406465057582	prior
3.58831937690179	-2.21184769451215	0.198721856412294	prior
0.651072935626485	-7.59909716089309	-4.12985939953019	prior
10.5528100656796	-2.32176509121121	0.295630119944973	prior
12.1676362497599	-2.507611928608	0.881097479931585	prior
5.95032772017195	-4.29851522237192	-1.78962873961005	prior
13.4731838751559	-4.58141711778117	-1.54224985665748	prior
2.83977319368965	-2.13632110390773	0.339272254359014	prior
5.27880815427311	0.608647587213247	-2.06393382917345	prior
-0.829082507990567	-2.75165396746286	0.773353195610018	prior
19.549568141021	5.34960148265712	-0.38777645693898	prior
14.7492761419532	-2.57024597352115	0.28498594704037	prior
14.0644649589243	-0.0693619879323286	-1.72850101596213	prior
12.5292046707647	-4.01425613558165	-0.877718362966532	prior
-8.31403494002376	-0.534785986219031	-6.63090127933604	prior
18.5552992301152	2.51179532496601	-2.12382743588388	prior
1.01054169987687	-4.96601200273731	-0.699918426173156	prior
15.513868950736	-1.93658570113237	0.224721346207015	prior
5.86672138507253	3.39277017122205	2.63688130066811	prior
9.22310692846564	-3.67130756769527	-0.690560993192812	prior
12.3598740407847	-2.8551676199585	0.525449696671659	prior
7.2771532390704	-3.00588335323788	0.476975051944981	prior
9.09904594930081	-2.75305955178226	0.144774082888894	prior
11.0800125345867	-2.3183782060021	0.475057135319809	prior
5.24448042265461	-4.73967416986438	-2.11328433627828	prior
4.1297456271614	-4.96816601525116	-1.7475752599004	prior
5.23645203899364	-4.46289537572403	-0.111005366195189	prior
6.65748100977347	-2.58741343371698	-0.164371234484524	prior
3.80755474964359	-1.67855900695085	0.0675268268181623	prior
8.01155316615296	0.825416709616418	0.529653127612632	prior
9.74214285656678	-3.26216029195977	-0.733905938229093	prior
-5.24095940792428	0.328804136421688	0.410857882015095	prior
17.7728274422126	0.889236748970951	0.483199586446401	prior
7.36861928475475	-2.44385030764728	0.923762484058937	prior
11.2288335483233	-2.66051075493447	0.695185962599356	prior
18.8679515712857	-1.09812177468972	0.83528203894266	prior
7.81182414554289	4.97258900582517	6.13054377968909	prior
8.82773272329366	-0.33823241901137	0.847669277769839	prior
18.0240079992667	-2.21245964575528	1.1607756329813	prior
7.29720417163274	-5.29785192024302	-1.66221679784285	prior
-4.66403284460666	0.03953167415982	-4.25503855687754	prior
-2.48453607957157	-2.30114008391068	0.178317819157451	prior
5.93343898504699	1.1322717948975	3.83454591002673	prior
19.988094879476	-1.1076082361348	-0.85605650611678	prior
18.7663603954604	-2.55091601433301	-0.0459649750498499	prior
4.7530220805301	-2.3113487578915	-0.59175674592253	prior
11.7760777927982	-0.559298075002612	-1.17965427433888	prior
7.48142878965499	0.305456961576115	0.249820825578384	prior
13.5162690528363	0.896316421066619	2.16716850247534	prior
9.83851315172014	-1.94955665757199	-1.00808577158509	prior
-4.50822352902082	1.68209877983449	-1.2264354580223	prior
0.351661920102698	-3.21655462117691	0.292208007345863	prior
18.6785041905958	-1.2727252409649	0.217341014207597	prior
-0.612425516662514	1.14800186399242	-1.04894253089583	prior
-4.24860343787739	-3.84951772235666	-0.437539159833703	prior
-3.99570444958464	-0.435378435749481	-2.11004816146529	prior
7.61784764693474	-3.33120349872034	0.281462990511694	prior
20.0624050977948	-2.75036773245425	0.280950820757674	prior
-3.73848384752342	-3.7719920167902	-0.250687763887206	prior
14.3618854834255	-0.225435076368922	1.52299700920013	prior
14.2489458436071	-0.122977968279867	-0.897955680148564	prior
9.48671118828716	-3.97322832661661	-1.42523736515129	prior
16.4670286271542	-4.12970499979163	-1.18667587024165	prior
9.67100943074605	-4.63336575754518	-1.75475065491441	prior
16.827061525437	-4.6919953886525	-1.51670901834633	prior
18.1341495384512	-2.22246812784555	1.31301317524978	prior
6.92872181787882	-0.00911286664557211	3.2547392000551	prior
8.86102230476778	-4.92158716296245	-2.27973188888761	prior
13.2445581955992	0.469414020646832	1.619249508513	prior
17.788363176251	1.6117817754882	-0.0511604395427457	prior
15.4133950350884	4.81900473911627	2.33544937039486	prior
7.52931497153473	-4.15753428198325	-0.684202075793757	prior
8.58653778437917	-2.10749869580618	-0.0862097177591291	prior
14.8752304412099	-2.56726555667071	0.996556542043601	prior
13.4546400918771	-5.17980627866666	-2.01954126931234	prior
7.20359346351176	-4.20922582934729	-1.18110862014422	prior
-5.92190694467135	-2.59905770987328	-2.78117495243065	prior
8.86637460557678	-3.66708588636755	-0.485037838417856	prior
5.32817298247334	-0.739199963334792	2.23492783372916	prior
4.93127607478415	-2.82384604091346	1.33762491627375	prior
-2.75889283689797	0.654715375863029	-4.19544197619629	prior
12.5127951429185	-1.75459007548566	1.35638949983257	prior
17.0126602163552	4.01145739510674	-0.651930307736815	prior
-1.27122878996445	-5.01146794618912	-1.19341006742225	prior
3.40008219477161	0.555966817381177	3.32648573594286	prior
4.49909834460812	-1.90690772433739	-0.134118146261026	prior
5.18212394630649	-4.39490335191553	-0.971781322693131	prior
8.56481595810033	-0.810462532184886	-1.60140878143091	prior
4.70972106007227	-2.77302489945281	0.446941085568276	prior
12.255863009071	-2.6501716743053	-0.320572608972319	prior
22.4792957075602	26.1090778811428	-7.4275118238497	prior
3.58984396415427	1.99643995858089	3.09843582186917	prior
2.32633547704373	-2.51465689993696	-1.44582183131974	prior
3.83020616989438	-5.10683599294299	-1.70261321815803	prior
6.29107882333599	-1.66273459434491	-2.03439721831865	prior
-1.71839866833293	-0.865339511716362	-1.71680658481336	prior
12.3157792993835	-0.742581286311876	0.0600849760082054	prior
10.4211417756625	-5.26156336812769	-3.07121942432946	prior
5.99670376458934	1.1275796832778	-2.55972538674501	prior
8.4925862378713	1.40038687452209	-0.282943653406502	prior
-1.56248847530469	-2.7825203830321	0.348336181311619	prior
13.3585033026734	-2.34808380784206	1.09455166692591	prior
11.5579658808621	-4.31729589229339	-1.7192155022461	prior
15.9722126144903	5.48659863282975	0.153994564737238	prior
-2.70003518106222	-3.25341471350796	0.113987620194568	prior
17.2902627947691	-0.614877180924629	0.14253153444321	prior
-3.02533257455864	-1.90045881569093	-0.139231804187135	prior
13.9157514600652	-2.33967945531803	-0.347484519905658	prior
10.2906340768234	2.65450593497683	3.08637308693546	prior
16.9291684280485	-0.161944515582663	0.996195448539633	prior
14.5520357610726	-2.27770612330756	0.675196602293851	prior
7.75080026390705	-4.29775996798812	-2.24336203022246	prior
5.86016066409873	-2.60432063737137	0.466595978477498	prior
8.70186459598888	-3.02553150718276	-0.396435646030108	prior
13.1756300694973	-2.23967299975475	-0.189909681635701	prior
7.26725860649375	-2.34380249052806	0.712121858379042	prior
7.88238533636805	-2.95167699405453	-0.0219610004951626	prior
17.560303200905	-2.47599332791875	1.5860575853727	prior
4.525462527174	-2.55008685842079	-0.691682903099728	prior
-3.63963613362242	2.85586790745222	-6.49602046278559	prior
11.6167160790959	-2.55326099830335	-0.373420886616823	prior
18.3702134767289	-0.673326387980295	-0.978497296395377	prior
7.19092423955558	-3.70492719810796	0.0487611685724588	prior
11.2052834297926	-0.232712090619947	0.307934130227059	prior
13.5283249528476	-3.50711734446389	-0.215248182512848	prior
8.15917754882826	-5.20855697103224	-1.70806444071719	prior
19.0243655509081	-4.42596088311597	-1.68622306367695	prior
14.7124173692455	-3.62951140521621	-0.373381608967948	prior
1.95899654058968	0.895344917222458	-1.49299710504115	prior
9.49644531533869	-3.54843426057687	-0.518897059836124	prior
11.9062547662657	-3.80690261636536	-2.00508379399133	prior
11.8379750866092	-2.44882573114077	-0.234920623853004	prior
20.8442225931801	-3.89399154699864	-0.962220352300849	prior
3.89468131210153	-1.18615983156344	-2.07380030826413	prior
-0.831112284225527	-3.59429778746314	0.245232196426513	prior
-4.64145194228229	0.901848063558925	-0.69258451080644	prior
0.670424141667079	-2.14802026772279	0.107905054837469	prior
12.8733440592963	-3.03321591866311	0.138900452651097	prior
9.93962710640864	-1.77270447398977	-0.212731018344063	prior
7.80376263146359	-5.32844747885859	-1.50405473376804	prior
15.3667876116001	-3.56782539491415	-0.88754983932866	prior
2.25874157897549	4.80699329939005	1.62083148148383	prior
5.85454588238999	-2.8661706034307	-0.0330828037209864	prior
13.2671317348292	0.204286702337313	-0.721593807261306	prior
-1.03164425576661	-3.14318164658135	0.193380687745293	prior
9.03651630149724	-4.98912433083106	-3.09462582901478	prior
3.67912347995991	-0.0990759129939362	-0.888300117957811	prior
10.040263375567	-2.86681162579948	0.905452774687026	prior
6.91128712504443	-4.68261666169024	-1.62351132886913	prior
16.1107557707817	4.5449609262404	4.11007836479143	prior
0.528731434108021	-4.94213501911157	-2.24138892279634	prior
-5.26609035336585	-8.25533332268362	-4.8761208134296	prior
1.60723972201261	-1.65847432167935	0.95654667140868	prior
15.2196353922402	3.30137890314638	2.34998702009667	prior
11.8060304777547	-0.86576256676958	-1.32216025649521	prior
20.3084334990941	-2.59587439699904	0.929209159797934	prior
15.1786544937269	-2.60981798340486	0.33477593277243	prior
20.9954148793067	-2.52335339034178	0.544159048987687	prior
9.19035439145556	-4.79174141736157	-1.57186987398926	prior
3.80438909812008	-1.87722640434049	0.621711848833527	prior
2.43871244398558	-5.57445330578896	-2.46496672241639	prior
5.3022706728896	6.55914117914055	0.762484860087602	prior
11.0008682186286	1.20346856155616	3.09933966264491	prior
23.1313064230659	-2.74907567303005	0.12121337187852	prior
7.8397459601179	-3.35531890299912	-0.171926872384825	prior
14.3295873883291	-3.61089774756204	-0.568135571365858	prior
1.90065310629674	-0.106523883583961	0.868501250313645	prior
17.6434080337204	-4.10779739827678	-1.35975057753334	prior
13.7870920741079	-2.82715359814521	1.14425934838983	prior
5.84587011436245	-0.484103952781742	-1.04397538994424	prior
10.4543287496835	-2.92241372921456	-0.260902255355228	prior
3.68721923428158	-5.96727816564898	-4.17666764180945	prior
7.22911603684465	-6.81874050087381	-3.63171567003964	prior
23.4454043479767	-3.00447986779955	-1.0716509433371	prior
-1.30741879046997	0.24037873953745	-2.04991260429253	prior
13.7584373361097	-4.85579567561933	-2.00571245229001	prior
9.88574627010737	-3.72356872007777	-1.05067070052936	prior
4.21926068666641	-4.42184213210723	-1.08546212975812	prior
-4.453530316691	-1.49951588462838	-2.63943559200317	prior
10.7465223747544	24.9369125507698	-0.190534294244092	prior
11.2738902931674	12.1326083440002	8.71114758471511	prior
-6.44749103657137	3.11108753094987	-11.7263682240988	prior
5.50536303702505	-4.71377401662267	-2.22096684505693	prior
15.3124234337893	-2.63850884055314	0.189105253859668	prior
18.6511368657438	-0.870992343176568	0.787808402151623	prior
4.10527137419418	-0.696147105005569	0.829711235738976	prior
16.8269516189775	-3.52505307588321	-1.91545423967326	prior
12.0749985670048	-0.904526477511307	0.225036145938	prior
15.4465484222187	1.69298800996885	-0.744799610351402	prior
-4.33206302536543	-1.70774465478674	-2.49683373845673	prior
14.0803687316322	1.51222351354385	0.545284459403911	prior
