18434pueboc 0.232220 0.724014 0.000010 0.039108 0.000010 0.000010 0.000010 0.004618
18435uniboc 0.087335 0.846884 0.019872 0.005444 0.000010 0.000010 0.040435 0.000010
18439uniboc 0.093337 0.815093 0.004026 0.012932 0.000010 0.000010 0.074582 0.000010
18440uniboc 0.078461 0.777311 0.052931 0.013728 0.000010 0.000010 0.077539 0.000010
18441uniboc 0.075916 0.813048 0.029930 0.011596 0.000010 0.000010 0.069480 0.000010
18442uniboc 0.075223 0.852632 0.006484 0.005918 0.000010 0.000010 0.059712 0.000010
18445uniboc 0.078074 0.782886 0.032708 0.016371 0.000010 0.000010 0.089932 0.000010
18446uniboc 0.089079 0.755890 0.045280 0.015337 0.000010 0.003789 0.090606 0.000010
18447uniboc 0.071204 0.857270 0.019728 0.013292 0.000010 0.000010 0.038476 0.000010
18448uniboc 0.095728 0.826374 0.000010 0.006958 0.000010 0.001730 0.069179 0.000010
18449gumboc 0.000010 0.000010 0.077959 0.000010 0.000010 0.000010 0.094695 0.827296
18450uniboc 0.085596 0.823967 0.015541 0.015195 0.000010 0.000010 0.059672 0.000010
18452abeboc 0.090826 0.477277 0.126732 0.006997 0.000010 0.055410 0.143494 0.099254
18454uniboc 0.084416 0.823796 0.007526 0.006186 0.000010 0.000010 0.078046 0.000010
18471abeboc 0.094128 0.451956 0.136694 0.000010 0.000010 0.046913 0.155638 0.114651
18492abebel 0.099650 0.581023 0.100889 0.082863 0.000010 0.123305 0.000010 0.012251
18493abebel 0.081372 0.556973 0.124990 0.080929 0.000010 0.131694 0.000010 0.024022
18901nigboc 0.999930 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18902nigboc 0.999930 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18903nigboc 0.999930 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18904nigboc 0.999927 0.000010 0.000010 0.000013 0.000010 0.000010 0.000010 0.000010
18905nigboc 0.999930 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18906nigboc 0.999309 0.000010 0.000010 0.000631 0.000010 0.000010 0.000010 0.000010
18907nigboc 0.999930 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18909nigboc 0.999930 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18912pueboc 0.228136 0.725412 0.000010 0.033227 0.000010 0.007580 0.000010 0.005616
18915pueboc 0.234666 0.723219 0.000010 0.031566 0.000010 0.010509 0.000010 0.000010
18917pueboc 0.239941 0.715284 0.000010 0.037152 0.000010 0.007583 0.000010 0.000010
18935affboc 0.455884 0.327372 0.021892 0.006856 0.000010 0.098253 0.077385 0.012349
18936affboc 0.449941 0.403334 0.000010 0.000010 0.000010 0.114113 0.021439 0.011142
18949abegun 0.206264 0.673849 0.016831 0.022850 0.000010 0.064754 0.000010 0.015431
18986affboc 0.414658 0.366754 0.012946 0.016968 0.000010 0.101248 0.071339 0.016076
19076gutbar 0.000010 0.000010 0.136235 0.000010 0.000010 0.000010 0.641311 0.222405
19077tanbar 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010
19079tanbar 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010
19080gutbar 0.000010 0.000010 0.153871 0.000010 0.000010 0.000010 0.648955 0.197124
19104puegun 0.150100 0.680378 0.073288 0.021380 0.000010 0.017228 0.041747 0.015868
19105niggun 0.254982 0.445537 0.137121 0.051785 0.000010 0.055307 0.042762 0.012496
19106puegun 0.178153 0.626700 0.088616 0.031810 0.000010 0.014008 0.054368 0.006336
19108puegun 0.157946 0.688872 0.045169 0.037185 0.000010 0.022387 0.029746 0.018685
19124indgun 0.020785 0.083351 0.000010 0.895813 0.000010 0.000010 0.000010 0.000010
19131niggun 0.206400 0.601528 0.055741 0.040440 0.000010 0.053898 0.028917 0.013065
19150niggun 0.408575 0.257105 0.169762 0.048515 0.000010 0.031217 0.084806 0.000010
19162indgun 0.000010 0.000010 0.000010 0.976575 0.000010 0.000010 0.023365 0.000010
19174affgun 0.166610 0.612734 0.000010 0.000010 0.000010 0.137035 0.063688 0.019904
19190indgun 0.000010 0.106216 0.000010 0.893724 0.000010 0.000010 0.000010 0.000010
19235gutgun 0.000010 0.000010 0.335184 0.016441 0.000010 0.000010 0.335723 0.312612
19294affgun 0.180569 0.611628 0.000010 0.000010 0.000010 0.155866 0.029590 0.022317
19416chlbar 0.000010 0.000010 0.122616 0.000010 0.000123 0.000010 0.877211 0.000010
19425chlbar 0.000010 0.000010 0.105441 0.000010 0.000010 0.000010 0.871262 0.023247
19426puebar 0.000010 0.000010 0.114539 0.002913 0.003602 0.000010 0.878906 0.000010
19427puebar 0.000010 0.000010 0.121666 0.004151 0.001972 0.000010 0.872171 0.000010
19428puebar 0.000010 0.000010 0.127184 0.000010 0.001240 0.000010 0.871525 0.000010
19435chlbar 0.000010 0.000010 0.101636 0.000010 0.000010 0.000010 0.831706 0.066607
19437tanbar 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010
19519affgun 0.183905 0.576254 0.058916 0.024855 0.000010 0.090717 0.051518 0.013826
19546abegun 0.197975 0.658335 0.004730 0.022497 0.000704 0.069961 0.037156 0.008642
19708abegun 0.192493 0.703169 0.000010 0.029600 0.000010 0.057207 0.000331 0.017180
19881unibel 0.060274 0.406972 0.246817 0.057464 0.000010 0.018319 0.200140 0.010003
20068gutbel 0.000010 0.000010 0.318629 0.027795 0.000010 0.000010 0.356531 0.297005
20069gutbel 0.000010 0.038578 0.354358 0.056712 0.000010 0.028019 0.308940 0.213373
20092unibel 0.064257 0.534320 0.200821 0.043843 0.000010 0.022059 0.128390 0.006301
20120unibel 0.056071 0.395557 0.243738 0.068270 0.000010 0.022364 0.198600 0.015389
20126unibel 0.056750 0.369798 0.266107 0.065706 0.000010 0.038880 0.187613 0.015135
20128unibel 0.036332 0.427484 0.251702 0.074912 0.000010 0.019162 0.172216 0.018182
20135unibel 0.060873 0.414540 0.245779 0.057646 0.000010 0.015091 0.189893 0.016168
20149unibel 0.066990 0.583571 0.156311 0.038182 0.000010 0.034436 0.114341 0.006157
20418gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20419gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20420gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20421ranhon 0.117341 0.556359 0.058352 0.003064 0.000010 0.144070 0.072996 0.047807
20425abehon 0.172944 0.502229 0.107742 0.000010 0.000010 0.059459 0.063987 0.093618
20426gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20427gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20428gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20429ranhon 0.109415 0.574353 0.087355 0.000010 0.000010 0.127455 0.049233 0.052169
20430ranhon 0.109582 0.567311 0.065462 0.000010 0.000010 0.131556 0.075802 0.050267
20433abehon 0.151716 0.492289 0.134581 0.000010 0.000010 0.063386 0.084209 0.073799
20435chlhon 0.200031 0.436782 0.140716 0.004641 0.000010 0.073087 0.059404 0.085330
20551puehon 0.115811 0.555843 0.194504 0.007894 0.000394 0.035101 0.072129 0.018325
20552puehon 0.166148 0.487901 0.147710 0.002272 0.000010 0.045097 0.126529 0.024334
20553puehon 0.172940 0.492062 0.139445 0.010892 0.000036 0.039498 0.116834 0.028292
20554puehon 0.127180 0.545148 0.157423 0.008597 0.000010 0.046322 0.089773 0.025546
20555puehon 0.150886 0.530697 0.156016 0.013810 0.000010 0.036267 0.083792 0.028521
20556puehon 0.170437 0.506867 0.146489 0.016834 0.000010 0.031866 0.103409 0.024089
20558puehon 0.125957 0.566373 0.132811 0.009266 0.000010 0.038220 0.102220 0.025143
20559puehon 0.160643 0.526595 0.135926 0.006476 0.000010 0.047599 0.089651 0.033099
20560unihon 0.088012 0.700250 0.101632 0.013076 0.000010 0.037643 0.046517 0.012860
20561unihon 0.087586 0.677463 0.111098 0.012957 0.000010 0.030087 0.061996 0.018804
20562unihon 0.095541 0.669140 0.118134 0.030775 0.000010 0.014998 0.051766 0.019637
20563unihon 0.095130 0.644672 0.116073 0.016115 0.000010 0.048215 0.062157 0.017628
20564unihon 0.097340 0.677250 0.116313 0.019615 0.000010 0.022390 0.052456 0.014626
20565unihon 0.106436 0.631687 0.108240 0.016362 0.000010 0.031033 0.078688 0.027544
20566unihon 0.096320 0.658819 0.123921 0.013382 0.000010 0.034084 0.055839 0.017624
20567unihon 0.097519 0.665813 0.114215 0.013515 0.000010 0.034575 0.058088 0.016263
20568unihon 0.094123 0.658739 0.111128 0.018195 0.000010 0.037668 0.058067 0.022071
20571unihon 0.093898 0.666780 0.113534 0.009977 0.000010 0.047112 0.049848 0.018841
20572unihon 0.087059 0.674923 0.109487 0.020248 0.000010 0.029377 0.063233 0.015663
20599nighon 0.227169 0.440681 0.137788 0.001145 0.000010 0.061600 0.073324 0.058283
20600nighon 0.234568 0.449857 0.135105 0.000010 0.000010 0.066267 0.060167 0.054015
20601nighon 0.230114 0.434022 0.171708 0.000010 0.000010 0.073088 0.039632 0.051417
20602nighon 0.229056 0.417153 0.149250 0.000010 0.000010 0.078958 0.060453 0.065109
20603nighon 0.197786 0.441599 0.151379 0.000010 0.000010 0.082658 0.073547 0.053011
20604nighon 0.217576 0.436577 0.152863 0.000010 0.000010 0.082265 0.056487 0.054213
20605nighon 0.209773 0.418718 0.164778 0.000010 0.000010 0.078124 0.066447 0.062140
20606nighon 0.219897 0.437604 0.140717 0.000010 0.000209 0.083789 0.062670 0.055103
20607nighon 0.217275 0.470059 0.131167 0.000010 0.000010 0.075089 0.052357 0.054032
20608nighon 0.221297 0.448728 0.140098 0.000010 0.000010 0.084316 0.042285 0.063256
20609nighon 0.233451 0.465130 0.132105 0.000010 0.000010 0.070955 0.042994 0.055345
20610nighon 0.228300 0.444253 0.138975 0.000010 0.000010 0.064611 0.071094 0.052747
20613ranhon 0.130743 0.574937 0.058667 0.000010 0.000010 0.113613 0.067943 0.054076
20615gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20617gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20625puehon 0.127092 0.334150 0.252813 0.026962 0.000010 0.018651 0.219628 0.020693
20633puehon 0.127281 0.597855 0.142686 0.019393 0.000010 0.027802 0.063074 0.021898
20635puehon 0.101943 0.595762 0.169682 0.040655 0.000104 0.031494 0.040541 0.019820
20638puehon 0.154853 0.544879 0.162986 0.022883 0.000010 0.024450 0.070460 0.019479
20641gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20642gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20643gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
20644abehon 0.146581 0.476796 0.136650 0.000010 0.000010 0.070807 0.055813 0.113333
20650prohon 0.427173 0.175068 0.281837 0.000010 0.000010 0.008792 0.091909 0.015201
20696ranhon 0.062870 0.471655 0.080968 0.032729 0.000010 0.293134 0.020190 0.038445
20751guthon 0.000010 0.131043 0.266424 0.023241 0.000010 0.003381 0.260048 0.315842
20757indhon 0.000010 0.000010 0.003190 0.991284 0.000010 0.000010 0.005476 0.000010
20759abehon 0.089928 0.470192 0.129548 0.001720 0.000010 0.053400 0.151424 0.103779
20761abehon 0.085663 0.464827 0.124212 0.002858 0.000010 0.061581 0.161310 0.099540
20762abehon 0.052169 0.298199 0.238829 0.020542 0.000010 0.047399 0.236253 0.106599
20845prohon 0.360626 0.005961 0.391001 0.008467 0.000010 0.000010 0.217456 0.016468
20846prohon 0.377874 0.014289 0.391623 0.000967 0.000010 0.000010 0.205154 0.010073
20861abehon 0.091818 0.458996 0.133473 0.002659 0.000010 0.061720 0.165050 0.086274
20862abehon 0.136870 0.545224 0.117605 0.000010 0.000010 0.058416 0.099294 0.042571
20864abehon 0.077664 0.455742 0.131774 0.004565 0.000010 0.053673 0.146787 0.129785
20866abehon 0.076433 0.464861 0.167533 0.001571 0.000010 0.043879 0.137591 0.108123
20867abehon 0.069087 0.465493 0.133304 0.000010 0.000010 0.063014 0.148061 0.121022
20892ranhon 0.106586 0.453062 0.088489 0.026353 0.000010 0.259455 0.029193 0.036852
20893ranhon 0.040497 0.120032 0.371433 0.068607 0.000010 0.126385 0.249388 0.023648
20894ranhon 0.003457 0.115053 0.354291 0.058918 0.000010 0.173091 0.252895 0.042285
20896ranhon 0.100330 0.447164 0.102035 0.017687 0.000010 0.265024 0.036746 0.031004
20922ranhon 0.071994 0.289167 0.237277 0.051570 0.000010 0.165325 0.160043 0.024614
20923ranhon 0.012929 0.120440 0.326126 0.057737 0.000010 0.189202 0.245307 0.048249
20980ranhon 0.022001 0.098963 0.342355 0.066619 0.000010 0.167540 0.266952 0.035560
23301gumboc 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930
23318gutboc 0.000010 0.000010 0.293886 0.015961 0.000010 0.000010 0.347709 0.342405
23322affboc 0.422359 0.401235 0.000010 0.000010 0.000010 0.109331 0.045505 0.021541
27698abequi 0.045343 0.288116 0.216151 0.031343 0.000010 0.079159 0.208730 0.131148
27707uniqui 0.036087 0.414284 0.264242 0.053843 0.000010 0.008069 0.205451 0.018013
27709uniqui 0.074865 0.503390 0.207951 0.044404 0.000010 0.035382 0.117655 0.016343
27936atltam 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010
28366gumboc 0.012660 0.072765 0.000010 0.000010 0.000010 0.001840 0.000010 0.912695
28389abeboc 0.216881 0.602656 0.068683 0.073204 0.000928 0.000010 0.021399 0.016240
28713puequi 0.101450 0.565217 0.157564 0.078775 0.000010 0.069531 0.012871 0.014583
28939puequi 0.083368 0.573758 0.128583 0.117476 0.000010 0.086283 0.000010 0.010511
29137nigqui 0.368243 0.223726 0.297874 0.009655 0.000010 0.041173 0.050554 0.008765
29212indqui 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010 0.000010
29213indqui 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010 0.000010
30001nigqui 0.494193 0.024597 0.409299 0.027524 0.000010 0.044357 0.000010 0.000010
33023nigqui 0.399137 0.000010 0.525710 0.038477 0.000010 0.000010 0.036636 0.000010
52988atltam 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010
52989atltam 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010
52990atltam 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010
54649casliz 0.000010 0.408795 0.382347 0.000010 0.123857 0.000010 0.072566 0.012405
54650casliz 0.000010 0.413099 0.380384 0.000010 0.123147 0.006370 0.065676 0.011305
54689atlliz 0.016293 0.237201 0.000010 0.000010 0.715913 0.030552 0.000010 0.000010
54761atlliz 0.000010 0.189655 0.061884 0.000010 0.729931 0.018491 0.000010 0.000010
54786atlliz 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010
54849atlliz 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010
62263pueala 0.031159 0.494532 0.306355 0.030830 0.059436 0.054315 0.000010 0.023364
62264pueala 0.041981 0.537798 0.279113 0.017518 0.060951 0.046782 0.000010 0.015847
62515gemarc 0.052951 0.156932 0.618965 0.000010 0.055944 0.032414 0.081056 0.001729
62549ecoarc 0.000010 0.000010 0.465714 0.000010 0.534226 0.000010 0.000010 0.000010
62550abearc 0.011491 0.356965 0.454345 0.000010 0.065306 0.046886 0.049709 0.015288
62551abearc 0.026767 0.357846 0.446746 0.000010 0.068060 0.033371 0.049145 0.018055
62552abearc 0.031030 0.374269 0.437694 0.000010 0.064950 0.024870 0.050059 0.017119
62553gemarc 0.026765 0.000010 0.834483 0.004136 0.026482 0.000010 0.108105 0.000010
62555esparc 0.000010 0.466506 0.376638 0.000010 0.008763 0.000010 0.148053 0.000010
62556ecoarc 0.000010 0.000010 0.479621 0.000010 0.520319 0.000010 0.000010 0.000010
62558floarc 0.000010 0.000010 0.481835 0.000010 0.518105 0.000010 0.000010 0.000010
62559floarc 0.009486 0.194445 0.446510 0.002447 0.312779 0.013601 0.017554 0.003178
62560floarc 0.000010 0.000010 0.471095 0.000010 0.528845 0.000010 0.000010 0.000010
62562ranarc 0.000010 0.182421 0.542190 0.016000 0.031533 0.050551 0.160541 0.016754
62570gemarc 0.041354 0.000010 0.800410 0.008476 0.023946 0.001036 0.124759 0.000010
62571esparc 0.000010 0.636515 0.268642 0.000010 0.000724 0.000010 0.094078 0.000010
62575ranarc 0.000010 0.153707 0.568475 0.003387 0.037114 0.050227 0.159569 0.027512
62576ecoarc 0.000010 0.000010 0.466344 0.000010 0.533596 0.000010 0.000010 0.000010
62577puearc 0.000010 0.188365 0.518005 0.025304 0.107249 0.000010 0.152316 0.008741
62585esparc 0.000010 0.467930 0.352120 0.000010 0.000010 0.000010 0.179900 0.000010
62948puearc 0.011177 0.264272 0.493872 0.015056 0.101940 0.003718 0.101725 0.008239
62953puearc 0.027363 0.340982 0.429664 0.007264 0.105091 0.027177 0.052067 0.010392
FL0318indpri 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010 0.000010
FL0324tanpri 0.020389 0.063429 0.000010 0.000010 0.000010 0.033721 0.882420 0.000010
FL0331chlpri 0.016502 0.249869 0.000010 0.000010 0.000647 0.023854 0.709097 0.000010
FL0835prosan 0.400385 0.000010 0.387901 0.000010 0.000010 0.000010 0.193480 0.018194
FL0836gutsan 0.000010 0.000010 0.323656 0.013408 0.000010 0.000010 0.352389 0.310507
FL0839abesan 0.095740 0.483481 0.170043 0.006081 0.000010 0.040599 0.128206 0.075841
FL0880ransan 0.043943 0.341632 0.220277 0.012716 0.000010 0.058753 0.243120 0.079549
HypoHaiti1libhai 0.072743 0.780953 0.020307 0.091683 0.003779 0.030516 0.000010 0.000010
HypoHaiti2libhai 0.074142 0.780674 0.023820 0.090749 0.002915 0.027680 0.000010 0.000010
HypoHaiti3libhai 0.070950 0.767867 0.034637 0.088902 0.003793 0.033831 0.000010 0.000010
PL17_101maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010
PL17_111indbel 0.264708 0.000010 0.159456 0.568100 0.000010 0.007696 0.000010 0.000010
PL17_119maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010
PL17_120maybel 0.000010 0.000010 0.000010 0.000010 0.000013 0.999927 0.000010 0.000010
PL17_121maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010
PL17_122maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010
PL17_123maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010
PL17_124maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010
PL17_125ranbel 0.073248 0.457160 0.068165 0.021546 0.000010 0.323839 0.015137 0.040896
PL17_126maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010
PL17_134uniflk 0.000010 0.425351 0.335309 0.026669 0.071522 0.000010 0.131832 0.009296
PL17_135uniflk 0.000010 0.282115 0.409793 0.033469 0.082907 0.000010 0.185377 0.006319
PL17_136uniflk 0.000010 0.270647 0.424368 0.033031 0.093287 0.000010 0.172922 0.005726
PL17_137uniflk 0.000010 0.391646 0.334020 0.032098 0.080042 0.002519 0.138584 0.021081
PL17_138uniflk 0.000010 0.385002 0.339647 0.022361 0.080757 0.024070 0.137024 0.011129
PL17_139pueflk 0.091006 0.521901 0.189212 0.014431 0.037224 0.030083 0.091893 0.024251
PL17_140uniflk 0.000010 0.408552 0.351641 0.033100 0.064708 0.000010 0.138785 0.003194
PL17_141uniflk 0.000010 0.420305 0.341533 0.018517 0.071802 0.006151 0.131645 0.010036
PL17_142gemflk 0.000010 0.000010 0.953353 0.000010 0.046587 0.000010 0.000010 0.000010
PL17_143uniflk 0.001415 0.393782 0.339948 0.031874 0.064380 0.005510 0.153118 0.009972
PL17_144gemflk 0.052308 0.000010 0.894227 0.000010 0.052026 0.001399 0.000010 0.000010
PL17_145gemflk 0.080795 0.000014 0.861410 0.000010 0.050509 0.007242 0.000010 0.000010
PL17_148gemflk 0.000010 0.000010 0.952363 0.000010 0.047577 0.000010 0.000010 0.000010
PL17_149nigflk 0.481694 0.048154 0.413866 0.021757 0.000010 0.034499 0.000010 0.000010
PL17_153gemflk 0.000010 0.000010 0.947905 0.000010 0.052035 0.000010 0.000010 0.000010
PL17_155pueflk 0.000010 0.249887 0.341135 0.330073 0.051007 0.027868 0.000010 0.000010
PL17_157pueflk 0.124682 0.321037 0.259629 0.018972 0.000010 0.015055 0.232456 0.028157
PL17_159pueflk 0.071920 0.530833 0.184622 0.040408 0.036561 0.051983 0.074703 0.008969
PL17_160floflk 0.018870 0.153205 0.252032 0.009430 0.480938 0.007342 0.057094 0.021090
PL17_23tanpri 0.000010 0.065281 0.063023 0.010934 0.000010 0.009136 0.840241 0.011365
PL17_35indpri 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010 0.000010
PL17_37chlpri 0.025816 0.266251 0.000010 0.000010 0.000010 0.007821 0.700072 0.000010
PL17_38chlpri 0.024318 0.250140 0.000010 0.000010 0.000010 0.007889 0.717613 0.000010
PL17_39chlpri 0.033425 0.235609 0.000010 0.000010 0.000850 0.009413 0.713455 0.007228
PL17_40chlpri 0.018270 0.121309 0.068461 0.000010 0.000010 0.013339 0.774999 0.003604
PL17_41chlpri 0.035272 0.249496 0.000010 0.000010 0.001236 0.010012 0.699641 0.004324
PL17_42chlpri 0.038659 0.266344 0.000010 0.000010 0.000010 0.024452 0.670506 0.000010
PL17_43chlpri 0.025950 0.242623 0.000010 0.000010 0.000010 0.024118 0.707269 0.000010
PL17_44chlpri 0.028910 0.255438 0.000010 0.000010 0.000010 0.005787 0.709826 0.000010
PL17_50puepri 0.024039 0.315871 0.000010 0.000010 0.000010 0.006273 0.653778 0.000010
PL17_53puepri 0.035027 0.224133 0.000010 0.000010 0.000010 0.028180 0.712620 0.000010
PL17_54puepri 0.029507 0.245974 0.000010 0.000010 0.000010 0.004798 0.719681 0.000010
PL17_55unipri 0.003191 0.316136 0.159650 0.014677 0.000010 0.000949 0.505377 0.000010
