18172puebel 0.000010 0.176737 0.003814 0.002925 0.000010 0.083798 0.415058 0.106516 0.143611 0.004034 0.056269 0.007219
18174puebel 0.000010 0.252933 0.008818 0.003089 0.000010 0.000716 0.434967 0.104766 0.093687 0.005252 0.088142 0.007610
18175puebel 0.000010 0.262650 0.000010 0.000010 0.000010 0.022185 0.404585 0.114701 0.118651 0.003097 0.057345 0.016744
18176puebel 0.000010 0.299428 0.004395 0.000010 0.000010 0.002202 0.385055 0.166072 0.068693 0.005365 0.054715 0.014046
18178puebel 0.000010 0.236898 0.007574 0.000010 0.000010 0.021008 0.420021 0.104462 0.124512 0.000010 0.068028 0.017458
18179puebel 0.000010 0.233010 0.002165 0.002852 0.000010 0.037297 0.431723 0.109117 0.103413 0.000010 0.074124 0.006268
18180puebel 0.027317 0.282809 0.005826 0.000010 0.000010 0.004213 0.409586 0.129731 0.057676 0.003165 0.054704 0.024952
18185nigbel 0.017737 0.000010 0.000010 0.000010 0.000010 0.111878 0.000010 0.866029 0.004179 0.000010 0.000010 0.000107
18187nigbel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010
18195indbel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010
18222indbel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010
18225indbel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010
18226indbel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010
18227indbel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010
18261unibel 0.201876 0.135429 0.004209 0.000010 0.000010 0.181371 0.321694 0.085020 0.039645 0.005665 0.013228 0.011843
18263abebel 0.000010 0.384111 0.008578 0.000010 0.000010 0.000010 0.327488 0.105977 0.072262 0.008163 0.085889 0.007491
18267unibel 0.060604 0.259921 0.008624 0.000488 0.000010 0.030275 0.315763 0.231915 0.053134 0.003037 0.031619 0.004611
18274unibel 0.000010 0.226219 0.008272 0.008107 0.000010 0.034412 0.425182 0.113655 0.104464 0.000010 0.069921 0.009738
18276unibel 0.000010 0.234300 0.000010 0.005405 0.000010 0.041276 0.438937 0.113328 0.101356 0.000010 0.056752 0.008606
18418nigboc 0.000010 0.000010 0.000010 0.999889 0.000010 0.000010 0.000011 0.000010 0.000010 0.000010 0.000010 0.000010
18419pueboc 0.000010 0.000010 0.000010 0.241263 0.000010 0.000010 0.725582 0.000010 0.016366 0.009409 0.007310 0.000010
18420uniboc 0.088050 0.000010 0.000010 0.058605 0.000010 0.000010 0.845117 0.008149 0.000010 0.000010 0.000010 0.000010
18421pueboc 0.000010 0.043959 0.000010 0.247413 0.000010 0.000010 0.684030 0.000010 0.021429 0.003100 0.000010 0.000010
18422pueboc 0.000010 0.000010 0.000010 0.232447 0.000010 0.000010 0.742090 0.000010 0.017787 0.007596 0.000010 0.000010
18424nigboc 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18426pueboc 0.000010 0.029216 0.000010 0.220649 0.000010 0.000010 0.716468 0.000010 0.010262 0.009650 0.008955 0.004750
18427pueboc 0.000010 0.084269 0.000010 0.206462 0.000010 0.000010 0.684762 0.000010 0.016016 0.004815 0.000010 0.003616
18428nigboc 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18429pueboc 0.000010 0.008432 0.000010 0.230559 0.000010 0.000010 0.720655 0.000010 0.022642 0.010111 0.007542 0.000010
18430pueboc 0.005633 0.113361 0.000010 0.206688 0.000132 0.000010 0.630096 0.001488 0.019537 0.008678 0.004860 0.009508
18432pueboc 0.000010 0.000010 0.000010 0.250330 0.000010 0.000010 0.722507 0.000010 0.020055 0.006619 0.000010 0.000419
18434pueboc 0.000010 0.000010 0.000010 0.236476 0.000010 0.000010 0.739112 0.000010 0.004550 0.003770 0.000010 0.016022
18435uniboc 0.048629 0.000010 0.000010 0.066446 0.000010 0.000010 0.872532 0.012312 0.000010 0.000010 0.000010 0.000010
18439uniboc 0.088584 0.000010 0.003814 0.068724 0.000010 0.000010 0.809261 0.029547 0.000010 0.000010 0.000010 0.000010
18440uniboc 0.094108 0.043110 0.000010 0.037780 0.000010 0.009070 0.751577 0.062494 0.000010 0.000010 0.000010 0.001811
18441uniboc 0.085040 0.044867 0.000010 0.051849 0.000010 0.006653 0.785574 0.025956 0.000010 0.000010 0.000010 0.000010
18442uniboc 0.070374 0.000010 0.000010 0.059779 0.000010 0.000010 0.863072 0.006695 0.000010 0.000010 0.000010 0.000010
18445uniboc 0.110347 0.019604 0.000010 0.042254 0.000010 0.000010 0.771349 0.056002 0.000384 0.000010 0.000010 0.000010
18446uniboc 0.093434 0.164949 0.003612 0.043308 0.000010 0.000179 0.641650 0.049323 0.003505 0.000010 0.000010 0.000010
18447uniboc 0.054062 0.000010 0.000010 0.060763 0.000010 0.002975 0.882120 0.000010 0.000010 0.000010 0.000010 0.000010
18448uniboc 0.079183 0.000019 0.000010 0.076360 0.000010 0.000010 0.827418 0.016951 0.000010 0.000010 0.000010 0.000010
18449gumboc 0.069283 0.000010 0.000010 0.000010 0.000010 0.105965 0.000010 0.000010 0.000010 0.824662 0.000010 0.000010
18450uniboc 0.069912 0.000010 0.000010 0.068458 0.000010 0.000010 0.850874 0.010677 0.000010 0.000010 0.000010 0.000010
18452abeboc 0.082171 0.721165 0.013513 0.000010 0.000010 0.013563 0.025281 0.058831 0.012889 0.072547 0.000010 0.000010
18454uniboc 0.088316 0.000010 0.000010 0.071972 0.000010 0.000010 0.839548 0.000084 0.000010 0.000010 0.000010 0.000010
18471abeboc 0.096502 0.684069 0.001803 0.000010 0.000010 0.021219 0.028969 0.074038 0.004360 0.089001 0.000010 0.000010
18492abebel 0.000010 0.330716 0.008545 0.000010 0.000010 0.000010 0.352116 0.140368 0.070464 0.000785 0.091576 0.005390
18493abebel 0.000010 0.330812 0.000010 0.000010 0.000010 0.020364 0.336063 0.126269 0.068175 0.012112 0.099759 0.006406
18901nigboc 0.000010 0.000013 0.000010 0.999887 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18902nigboc 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18903nigboc 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18904nigboc 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18905nigboc 0.000011 0.000010 0.000010 0.999889 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18906nigboc 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18907nigboc 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18909nigboc 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
18912pueboc 0.000010 0.000010 0.000010 0.232287 0.000010 0.000010 0.731031 0.000010 0.015099 0.008340 0.009650 0.003534
18915pueboc 0.000010 0.000010 0.000010 0.241177 0.000010 0.000010 0.732139 0.000010 0.014424 0.000010 0.009967 0.002224
18917pueboc 0.000010 0.000010 0.000010 0.246320 0.000010 0.000010 0.722755 0.000010 0.019913 0.000010 0.008021 0.002922
18935affboc 0.001683 0.557939 0.000010 0.393868 0.000010 0.000010 0.000010 0.000010 0.009602 0.000010 0.036838 0.000010
18936affboc 0.000010 0.594443 0.000010 0.368015 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.037452 0.000010
18949abegun 0.000010 0.426183 0.001368 0.155117 0.000013 0.000010 0.372688 0.000010 0.016690 0.000010 0.027607 0.000294
18986affboc 0.000010 0.590695 0.000010 0.351956 0.000010 0.000010 0.000010 0.000010 0.018926 0.000010 0.038342 0.000010
19076gutbar 0.623915 0.000010 0.000010 0.000010 0.000010 0.151292 0.000010 0.000010 0.000010 0.224703 0.000010 0.000010
19077tanbar 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
19079tanbar 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
19080gutbar 0.625875 0.000010 0.000010 0.000010 0.000010 0.175980 0.000017 0.000010 0.000010 0.198047 0.000010 0.000010
19104puegun 0.031649 0.273401 0.000425 0.085360 0.000010 0.018052 0.507681 0.064663 0.009653 0.007282 0.000010 0.001814
19105niggun 0.014339 0.336948 0.000010 0.211594 0.000010 0.106230 0.236622 0.014235 0.050079 0.002188 0.027736 0.000010
19106puegun 0.045020 0.231696 0.000010 0.129797 0.000010 0.049603 0.479921 0.040624 0.023124 0.000010 0.000010 0.000175
19108puegun 0.026117 0.205295 0.000010 0.095479 0.000010 0.000010 0.555854 0.073936 0.019207 0.012518 0.005605 0.005959
19124indgun 0.000010 0.000010 0.000010 0.021286 0.000010 0.000010 0.076657 0.000010 0.457171 0.000010 0.000010 0.444807
19131niggun 0.000010 0.439952 0.001587 0.162058 0.000010 0.030566 0.311315 0.000010 0.038572 0.000020 0.015890 0.000010
19150niggun 0.061684 0.225910 0.000010 0.335357 0.000010 0.112836 0.119284 0.088341 0.045480 0.000010 0.009868 0.001209
19162indgun 0.000010 0.000010 0.000010 0.000010 0.000010 0.024874 0.000010 0.000010 0.525474 0.000010 0.000010 0.449562
19174affgun 0.000010 0.883073 0.000010 0.073657 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.043180 0.000010
19190indgun 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.102323 0.000010 0.462041 0.000010 0.000010 0.435546
19235gutgun 0.336384 0.000010 0.000010 0.000010 0.000010 0.324467 0.000010 0.000010 0.012491 0.317971 0.000010 0.008617
19294affgun 0.000010 0.827915 0.000010 0.095024 0.000010 0.000010 0.002560 0.000010 0.000010 0.000010 0.074421 0.000010
19416chlbar 0.856658 0.000010 0.000010 0.000010 0.000159 0.142125 0.000010 0.000010 0.000010 0.000978 0.000010 0.000010
19425chlbar 0.846536 0.000010 0.000010 0.000010 0.000010 0.127538 0.000010 0.000010 0.000010 0.025836 0.000010 0.000010
19426puebar 0.853690 0.000010 0.000010 0.000010 0.003899 0.130293 0.009747 0.000010 0.000010 0.000010 0.000010 0.002301
19427puebar 0.845038 0.000010 0.000010 0.000010 0.001933 0.133113 0.016589 0.000010 0.000010 0.000010 0.000010 0.003258
19428puebar 0.851386 0.000010 0.000010 0.000010 0.000732 0.147793 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
19435chlbar 0.806050 0.000010 0.000010 0.000010 0.000010 0.125519 0.000010 0.000010 0.000010 0.068342 0.000010 0.000010
19437tanbar 0.997651 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.002249 0.000010 0.000010 0.000010
19519affgun 0.000010 0.624626 0.000011 0.121250 0.000010 0.028973 0.163220 0.000010 0.026007 0.000010 0.035095 0.000778
19546abegun 0.000010 0.496654 0.000010 0.141547 0.000687 0.000010 0.316871 0.000010 0.018844 0.000010 0.025338 0.000010
19708abegun 0.000010 0.407946 0.000010 0.139983 0.000010 0.000010 0.407316 0.000010 0.022307 0.000010 0.022379 0.000010
19881unibel 0.196692 0.156740 0.002327 0.000010 0.000010 0.162250 0.316769 0.102771 0.047039 0.006487 0.004275 0.004629
20068gutbel 0.346461 0.039946 0.000010 0.000010 0.000010 0.285761 0.000010 0.000010 0.023034 0.296760 0.000010 0.007978
20069gutbel 0.293229 0.096301 0.000010 0.000010 0.000010 0.297403 0.002713 0.021911 0.055970 0.210670 0.018691 0.003083
20092unibel 0.124242 0.231068 0.007402 0.000010 0.000010 0.095361 0.382793 0.120984 0.037974 0.000010 0.000134 0.000010
20120unibel 0.194198 0.150415 0.007097 0.000010 0.000010 0.147576 0.300934 0.119733 0.049891 0.011591 0.006865 0.011680
20126unibel 0.183054 0.163353 0.000707 0.000010 0.000010 0.160717 0.270090 0.129160 0.049833 0.010935 0.022035 0.010096
20128unibel 0.170609 0.160266 0.004344 0.000010 0.000010 0.160355 0.327421 0.089965 0.069367 0.014531 0.003112 0.000010
20135unibel 0.185602 0.153861 0.013296 0.000010 0.000010 0.153656 0.318313 0.111338 0.043999 0.012045 0.000687 0.007181
20149unibel 0.106957 0.283724 0.008178 0.000010 0.000010 0.055503 0.398031 0.106107 0.031203 0.000010 0.009944 0.000324
20418gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20419gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20420gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20421ranhon 0.000010 0.943984 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.004646 0.000010 0.051280 0.000010
20425abehon 0.002314 0.709714 0.000010 0.021772 0.000010 0.000010 0.059009 0.140439 0.000010 0.066691 0.000010 0.000010
20426gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20427gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20428gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20429ranhon 0.000010 0.924367 0.006100 0.003641 0.000010 0.000010 0.000010 0.000010 0.000016 0.012109 0.053706 0.000010
20430ranhon 0.000010 0.933709 0.003783 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.008765 0.053663 0.000010
20433abehon 0.031155 0.667641 0.000010 0.026930 0.000010 0.030655 0.084196 0.103562 0.000010 0.048388 0.007433 0.000010
20435chlhon 0.005373 0.646070 0.000010 0.035562 0.000010 0.000023 0.045791 0.185803 0.000010 0.062197 0.014467 0.004683
20551puehon 0.043750 0.441330 0.007039 0.004086 0.000010 0.086405 0.275083 0.134474 0.005305 0.002499 0.000010 0.000010
20552puehon 0.086019 0.518570 0.001746 0.031197 0.000010 0.025741 0.177499 0.153026 0.000010 0.004991 0.000354 0.000839
20553puehon 0.074815 0.526616 0.000010 0.039665 0.001302 0.027274 0.165637 0.143844 0.000010 0.008305 0.000010 0.012513
20554puehon 0.052227 0.511891 0.007015 0.010931 0.000010 0.048295 0.230164 0.124462 0.006417 0.007423 0.001071 0.000092
20555puehon 0.043555 0.528366 0.003254 0.020970 0.000010 0.037913 0.206879 0.140850 0.000614 0.008046 0.000010 0.009534
20556puehon 0.066425 0.486793 0.002726 0.047385 0.000010 0.036363 0.199379 0.141995 0.004159 0.005724 0.000010 0.009031
20558puehon 0.070216 0.474321 0.005278 0.036363 0.000010 0.046326 0.267204 0.084758 0.003275 0.008406 0.000010 0.003831
20559puehon 0.056460 0.459241 0.002499 0.044104 0.000010 0.032102 0.244038 0.133549 0.003635 0.016128 0.008223 0.000010
20560unihon 0.028239 0.404355 0.015405 0.003072 0.000010 0.015200 0.435615 0.086425 0.006233 0.000010 0.004666 0.000771
20561unihon 0.039075 0.430219 0.013223 0.007716 0.000010 0.028432 0.397690 0.071525 0.007655 0.004326 0.000010 0.000120
20562unihon 0.028468 0.431027 0.011135 0.008300 0.000010 0.032640 0.379875 0.080489 0.017761 0.003622 0.000010 0.006662
20563unihon 0.039640 0.419178 0.011986 0.008674 0.000010 0.028605 0.374837 0.088719 0.008820 0.003549 0.013437 0.002544
20564unihon 0.031801 0.406535 0.016078 0.022390 0.000010 0.036768 0.405363 0.066940 0.009827 0.000247 0.000010 0.004030
20565unihon 0.053746 0.431546 0.012596 0.018306 0.000010 0.017485 0.349396 0.089312 0.014188 0.013395 0.000010 0.000010
20566unihon 0.033035 0.447072 0.009371 0.001545 0.000010 0.030279 0.368307 0.098880 0.009297 0.002184 0.000010 0.000010
20567unihon 0.036459 0.409076 0.007831 0.017312 0.000010 0.035757 0.404504 0.076786 0.006586 0.002262 0.002130 0.001288
20568unihon 0.033937 0.444573 0.008846 0.000010 0.000010 0.017103 0.372193 0.100562 0.007788 0.007019 0.002403 0.005558
20571unihon 0.027942 0.436056 0.015681 0.000010 0.000010 0.018864 0.386905 0.094822 0.004154 0.003444 0.011510 0.000603
20572unihon 0.043452 0.411185 0.005396 0.000010 0.000010 0.022224 0.410838 0.091344 0.012221 0.001639 0.000010 0.001671
20599nighon 0.014776 0.667539 0.000010 0.054514 0.000010 0.000010 0.030854 0.194808 0.000010 0.033923 0.000742 0.002805
20600nighon 0.006394 0.631000 0.000010 0.059370 0.000010 0.000010 0.058359 0.206908 0.000010 0.029701 0.008218 0.000010
20601nighon 0.000010 0.701120 0.000010 0.045178 0.000010 0.003203 0.000010 0.216866 0.000010 0.022807 0.009833 0.000943
20602nighon 0.008990 0.634225 0.003428 0.048393 0.000011 0.000010 0.024578 0.215383 0.000010 0.040615 0.024347 0.000010
20603nighon 0.023950 0.641661 0.003356 0.031853 0.000010 0.004885 0.052277 0.186884 0.000010 0.029191 0.025912 0.000010
20604nighon 0.004622 0.623872 0.001856 0.041956 0.000010 0.000010 0.059332 0.210587 0.000010 0.031177 0.026557 0.000010
20605nighon 0.015351 0.647667 0.000010 0.028748 0.000010 0.006616 0.025720 0.217915 0.000010 0.036689 0.020132 0.001133
20606nighon 0.004559 0.680729 0.002081 0.046429 0.001519 0.000010 0.019107 0.191139 0.000010 0.028911 0.025495 0.000010
20607nighon 0.000010 0.664401 0.002476 0.049634 0.000138 0.000010 0.059446 0.180053 0.000010 0.029492 0.014320 0.000010
20608nighon 0.000010 0.665440 0.000010 0.042591 0.000010 0.000010 0.034799 0.199132 0.000010 0.035079 0.022899 0.000010
20609nighon 0.000010 0.673409 0.000010 0.052468 0.000010 0.000010 0.035417 0.200778 0.000010 0.027532 0.010336 0.000010
20610nighon 0.017791 0.653943 0.000010 0.060442 0.000117 0.000010 0.047708 0.184918 0.000010 0.026604 0.007422 0.001025
20613ranhon 0.000010 0.954784 0.000010 0.006373 0.000010 0.000010 0.000010 0.002651 0.000010 0.008988 0.025888 0.001256
20615gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20617gumhon 0.000010 0.000010 0.000010 0.000010 0.000011 0.000010 0.000010 0.000010 0.000010 0.999889 0.000010 0.000010
20625puehon 0.187747 0.338305 0.005585 0.036879 0.000010 0.160735 0.131687 0.105651 0.014637 0.008169 0.000010 0.010585
20633puehon 0.034730 0.470177 0.003691 0.008412 0.000010 0.034448 0.294885 0.134852 0.012663 0.004867 0.000010 0.001255
20635puehon 0.023333 0.371995 0.000010 0.000010 0.000010 0.064293 0.358064 0.141249 0.029802 0.007275 0.000010 0.003950
20638puehon 0.039928 0.438747 0.000010 0.039505 0.000010 0.061876 0.269001 0.130424 0.012249 0.002433 0.000010 0.005808
20641gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20642gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20643gumhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
20644abehon 0.000480 0.657211 0.002328 0.018387 0.000010 0.019524 0.074721 0.118599 0.000010 0.090024 0.018696 0.000010
20650prohon 0.000010 0.508174 0.000010 0.109387 0.000010 0.000015 0.000010 0.382340 0.000015 0.000010 0.000010 0.000010
20696ranhon 0.000010 0.476913 0.000010 0.000010 0.000010 0.000416 0.155508 0.066199 0.023995 0.019918 0.248202 0.008809
20751guthon 0.236650 0.209742 0.002870 0.000010 0.000010 0.217403 0.000011 0.000010 0.017086 0.307702 0.000010 0.008497
20757indhon 0.000010 0.000010 0.000010 0.000010 0.000010 0.014742 0.000010 0.000010 0.531494 0.000010 0.000010 0.453674
20759abehon 0.094327 0.679088 0.009981 0.000010 0.000010 0.017171 0.054779 0.060734 0.001248 0.078228 0.000010 0.004412
20761abehon 0.099628 0.711105 0.013485 0.000010 0.000010 0.015904 0.025343 0.052203 0.003550 0.072961 0.001388 0.004413
20762abehon 0.179560 0.535671 0.008721 0.000010 0.000010 0.154075 0.000010 0.013504 0.019504 0.082933 0.000010 0.005991
20845prohon 0.141178 0.322505 0.000010 0.086288 0.000010 0.098177 0.000010 0.349599 0.000010 0.000010 0.000010 0.002193
20846prohon 0.128688 0.318252 0.000010 0.096281 0.000010 0.096286 0.000010 0.360423 0.000010 0.000010 0.000010 0.000010
20861abehon 0.100293 0.751284 0.005216 0.000010 0.000010 0.020323 0.001390 0.055444 0.002608 0.057585 0.000010 0.005828
20862abehon 0.048083 0.656913 0.000010 0.019608 0.000010 0.025791 0.135868 0.089233 0.000010 0.019230 0.005234 0.000010
20864abehon 0.078259 0.742889 0.008266 0.000010 0.000010 0.025877 0.000010 0.031765 0.009574 0.101822 0.000010 0.001508
20866abehon 0.078348 0.662068 0.000010 0.000010 0.000010 0.072461 0.057425 0.040719 0.000010 0.082732 0.000010 0.006197
20867abehon 0.093313 0.627401 0.007479 0.000010 0.000010 0.034213 0.075760 0.050952 0.000010 0.096856 0.011017 0.002980
20892ranhon 0.000010 0.548674 0.009392 0.000010 0.000010 0.000010 0.094021 0.096158 0.027612 0.014229 0.209864 0.000010
20893ranhon 0.227031 0.221009 0.000010 0.000010 0.000010 0.269275 0.000010 0.094921 0.065560 0.015833 0.101842 0.004490
20894ranhon 0.222698 0.237261 0.000010 0.000010 0.000010 0.274763 0.000010 0.026440 0.052477 0.032838 0.144865 0.008618
20896ranhon 0.001295 0.515883 0.000010 0.005056 0.000010 0.015319 0.126132 0.086025 0.017907 0.011100 0.220961 0.000300
20922ranhon 0.128114 0.377227 0.002501 0.000010 0.000010 0.147314 0.059669 0.090599 0.039130 0.011181 0.131106 0.013140
20923ranhon 0.202072 0.292941 0.000010 0.000010 0.000010 0.247931 0.000010 0.013054 0.050602 0.033238 0.151452 0.008671
20980ranhon 0.228058 0.256848 0.000010 0.000010 0.000010 0.260136 0.000010 0.031484 0.053114 0.022765 0.133232 0.014322
23301gumboc 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010
23318gutboc 0.333090 0.032803 0.000010 0.000010 0.000010 0.274601 0.000010 0.000010 0.015497 0.341112 0.000010 0.002836
23322affboc 0.000010 0.614520 0.000010 0.350258 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.035132 0.000010
27698abequi 0.171418 0.395102 0.005310 0.000010 0.000010 0.157353 0.049574 0.022643 0.022283 0.116629 0.047373 0.012295
27707uniqui 0.197961 0.184448 0.007585 0.000010 0.000010 0.174996 0.294057 0.079276 0.044830 0.012942 0.000010 0.003873
27709uniqui 0.110262 0.246574 0.002691 0.000010 0.000010 0.098447 0.344414 0.140033 0.018860 0.008533 0.012321 0.017846
27936atltam 0.000010 0.000010 0.000010 0.000011 0.999889 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
28366gumboc 0.000010 0.106389 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.893511 0.000010 0.000010
28389abeboc 0.026401 0.025464 0.000010 0.219769 0.000014 0.069594 0.578621 0.000010 0.061683 0.018413 0.000010 0.000010
28713puequi 0.005008 0.293007 0.001990 0.000010 0.000010 0.044174 0.374279 0.164849 0.058836 0.005043 0.041402 0.011390
28939puequi 0.000010 0.221589 0.004733 0.002699 0.000010 0.044247 0.427313 0.119872 0.097202 0.004396 0.066292 0.011637
29137nigqui 0.028220 0.353116 0.008792 0.059577 0.000010 0.005099 0.001175 0.539986 0.000010 0.000010 0.000010 0.003995
29212indqui 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000012 0.999888 0.000010 0.000010 0.000010
