time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	33.9481	107.201	561.696
1	2.71271e-06	6.23343e-06	33.9481	107.201	561.696
2	6.23343e-06	1.08029e-05	33.9481	176.965	561.696
3	1.08029e-05	1.67334e-05	33.9481	115.516	561.696
4	1.67334e-05	2.44304e-05	47.50247999999999	149.754	528.876
5	2.44304e-05	3.44201e-05	101.71999999999998	139.415	397.59599999999995
6	3.44201e-05	4.73853e-05	76.46561	122.401	352.55519999999996
7	4.73853e-05	6.42125e-05	68.62526	136.652	364.51039999999995
8	6.42125e-05	8.60519e-05	76.25098	173.221	428.6082
9	8.60519e-05	0.000114397	93.13349	222.334	506.44610000000006
10	0.000114397	0.000151184	139.1803	296.599	597.2806
11	0.000151184	0.000198929	215.3685	391.181	695.8512999999999
12	0.000198929	0.000260896	304.1798	483.572	802.1606
13	0.000260896	0.000341321	383.5975	560.834	895.6338000000001
14	0.000341321	0.000445702	460.916	627.191	967.9669999999998
15	0.000445702	0.000581173	543.4290000000001	686.194	1018.5965000000001
16	0.000581173	0.000756998	636.3593999999998	738.885	1057.434
17	0.000756998	0.000985194	718.1090000000002	788.128	1081.888
18	0.000985194	0.00128136	799.1898000000001	840.762	1100.106
19	0.00128136	0.00166575	870.9282000000002	900.475	1108.06
20	0.00166575	0.00216463	907.6724999999999	951.952	1083.96
21	0.00216463	0.00281211	897.9458	954.541	1013.4852000000001
22	0.00281211	0.00365246	818.3497999999998	865.007	870.9372000000003
23	0.00365246	0.00474311	652.1976999999999	687.866	655.614
24	0.00474311	0.00615864	471.06940000000003	482.326	451.87890000000004
25	0.00615864	0.0079958	314.17650000000003	306.394	287.664
26	0.0079958	0.0103802	203.47940000000003	189.022	179.63109999999998
27	0.0103802	0.0134748	138.9065	115.621	120.44170000000003
28	0.0134748	0.0174912	105.80200000000004	115.621	95.06110000000001
29	0.0174912	0.0227039	93.41864	86.6691	90.48938
30	0.0227039	0.0294694	74.8436	86.6691	83.6318
31	0.0294694	inf	74.8436	86.6691	83.6318
