time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	319.78000000000003	56.561	202.585
1	2.71271e-06	6.23343e-06	319.78000000000003	56.561	202.585
2	6.23343e-06	1.08029e-05	319.78000000000003	81.5982	202.585
3	1.08029e-05	1.67334e-05	319.78000000000003	152.298	202.585
4	1.67334e-05	2.44304e-05	363.8594	171.084	177.42328
5	2.44304e-05	3.44201e-05	540.177	140.482	76.77639999999998
6	3.44201e-05	4.73853e-05	386.7202000000001	113.031	94.54212
7	4.73853e-05	6.42125e-05	351.59819999999996	109.169	107.6752
8	6.42125e-05	8.60519e-05	421.5238	132.93	126.3886
9	8.60519e-05	0.000114397	528.3571000000001	177.816	180.90640000000002
10	0.000114397	0.000151184	637.7095999999999	252.299	313.98359999999997
11	0.000151184	0.000198929	738.9997999999999	348.422	488.12609999999995
12	0.000198929	0.000260896	827.3558000000002	428.555	595.8764
13	0.000260896	0.000341321	901.2766999999999	483.21	606.1746999999999
14	0.000341321	0.000445702	965.6372000000001	526.363	597.5462
15	0.000445702	0.000581173	1011.5079999999999	567.393	609.2389999999999
16	0.000581173	0.000756998	1033.0770000000002	611.678	647.989
17	0.000756998	0.000985194	1033.142	665.244	700.0081999999999
18	0.000985194	0.00128136	1030.4160000000002	732.804	764.1745
19	0.00128136	0.00166575	1029.7179999999998	813.488	830.1596
20	0.00166575	0.00216463	1011.3799999999999	895.957	870.6379999999999
21	0.00216463	0.00281211	954.3027999999999	942.959	866.9342
22	0.00281211	0.00365246	830.6019999999999	897.158	795.1146
23	0.00365246	0.00474311	639.5815000000001	736.065	635.4486
24	0.00474311	0.00615864	454.49289999999996	511.221	454.70130000000006
25	0.00615864	0.0079958	299.40200000000004	313.056	299.684
26	0.0079958	0.0103802	192.25060000000005	188.99	194.49129999999997
27	0.0103802	0.0134748	129.66039999999998	117.079	136.15660000000003
28	0.0134748	0.0174912	97.50650000000002	117.079	111.76299999999999
29	0.0174912	0.0227039	103.24110000000002	105.07	119.4842
30	0.0227039	0.0294694	111.84300000000002	105.07	131.066
31	0.0294694	inf	111.843	105.07	131.066
