time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	556.184	118.771	162.088
1	2.71271e-06	6.23343e-06	556.184	118.771	162.088
2	6.23343e-06	1.08029e-05	556.184	190.618	162.088
3	1.08029e-05	1.67334e-05	556.184	222.033	162.088
4	1.67334e-05	2.44304e-05	526.858	307.126	217.0944
5	2.44304e-05	3.44201e-05	409.554	311.762	437.11999999999995
6	3.44201e-05	4.73853e-05	366.3297000000001	319.14	405.9490000000001
7	4.73853e-05	6.42125e-05	376.3810000000001	366.901	413.03999999999996
8	6.42125e-05	8.60519e-05	436.96020000000004	439.624	457.70759999999996
9	8.60519e-05	0.000114397	516.9246	517.574	522.382
10	0.000114397	0.000151184	608.7720999999999	611.8	610.4716999999999
11	0.000151184	0.000198929	707.9883	716.261	707.2889000000002
12	0.000198929	0.000260896	815.6474000000002	814.179	804.128
13	0.000260896	0.000341321	908.0458000000001	898.896	885.4976
14	0.000341321	0.000445702	975.5213999999997	965.415	948.49
15	0.000445702	0.000581173	1015.2	1004.68	987.1339999999998
16	0.000581173	0.000756998	1033.8949999999998	1018.09	1001.8641000000001
17	0.000756998	0.000985194	1037.3400000000001	1016.85	998.4751999999999
18	0.000985194	0.00128136	1035.6740000000002	1009.43	985.8423000000003
19	0.00128136	0.00166575	1025.437	993.567	962.53
20	0.00166575	0.00216463	987.4015	953.592	917.6934999999999
21	0.00216463	0.00281211	910.8264	866.804	839.2006
22	0.00281211	0.00365246	777.6035999999999	728.728	708.1494
23	0.00365246	0.00474311	594.0385	561.851	535.9973
24	0.00474311	0.00615864	424.03689999999995	399.376	386.31319999999994
25	0.00615864	0.0079958	284.6085	268.851	270.1285
26	0.0079958	0.0103802	188.70890000000003	183.075	194.18679999999998
27	0.0103802	0.0134748	134.99899999999997	134.008	152.84770000000003
28	0.0134748	0.0174912	121.181	134.008	141.48399999999998
29	0.0174912	0.0227039	140.1222	121.928	112.33211999999997
30	0.0227039	0.0294694	168.53399999999996	121.928	68.6043
31	0.0294694	inf	168.534	121.928	68.6043
