time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	217.49400000000006	36.0082	195.395
1	2.71271e-06	6.23343e-06	217.49400000000006	36.0082	195.395
2	6.23343e-06	1.08029e-05	217.49400000000006	123.739	195.395
3	1.08029e-05	1.67334e-05	217.49400000000006	113.046	195.395
4	1.67334e-05	2.44304e-05	186.13810000000004	113.707	235.7172
5	2.44304e-05	3.44201e-05	60.714499999999994	112.747	397.00600000000003
6	3.44201e-05	4.73853e-05	68.65929000000001	100.647	325.1685
7	4.73853e-05	6.42125e-05	83.14684	106.124	320.02819999999997
8	6.42125e-05	8.60519e-05	114.85024	130.816	379.41159999999996
9	8.60519e-05	0.000114397	187.5836	176.932	473.34889999999996
10	0.000114397	0.000151184	315.0339	245.448	575.1774
11	0.000151184	0.000198929	467.81909999999993	326.631	666.9052
12	0.000198929	0.000260896	577.0856	403.114	758.1078
13	0.000260896	0.000341321	602.1454000000001	462.707	832.9274000000003
14	0.000341321	0.000445702	595.9868	510.434	885.0038000000001
15	0.000445702	0.000581173	599.7115	555.757	914.1810000000003
16	0.000581173	0.000756998	630.9608999999999	602.529	923.2427999999998
17	0.000756998	0.000985194	679.0523999999999	653.651	918.591
18	0.000985194	0.00128136	739.6331	713.155	917.112
19	0.00128136	0.00166575	805.5909000000001	786.804	927.3677000000001
20	0.00166575	0.00216463	852.9754999999999	863.77	929.3085000000001
21	0.00216463	0.00281211	857.9884000000002	909.407	897.832
22	0.00281211	0.00365246	790.0924000000001	865.369	805.4988
23	0.00365246	0.00474311	630.0331	710.654	636.8515
24	0.00474311	0.00615864	455.48050000000006	505.0	461.54170000000005
25	0.00615864	0.0079958	305.216	323.382	315.111
26	0.0079958	0.0103802	198.1989	202.361	216.40840000000006
27	0.0103802	0.0134748	136.00859999999997	133.682	163.5865
28	0.0134748	0.0174912	108.964	133.682	151.05500000000004
29	0.0174912	0.0227039	99.47832	66.4715	101.38880000000003
30	0.0227039	0.0294694	85.2498	66.4715	26.889499999999998
31	0.0294694	inf	85.2498	66.4715	26.8895
