time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	211.875	40.2021	261.49300000000005
1	2.71271e-06	6.23343e-06	211.875	40.2021	261.49300000000005
2	6.23343e-06	1.08029e-05	211.875	152.804	261.49300000000005
3	1.08029e-05	1.67334e-05	211.875	129.574	261.49300000000005
4	1.67334e-05	2.44304e-05	180.4973	113.525	299.237
5	2.44304e-05	3.44201e-05	54.986499999999985	113.067	450.213
6	3.44201e-05	4.73853e-05	67.19933000000002	116.537	406.9649000000001
7	4.73853e-05	6.42125e-05	85.70484	120.024	390.98560000000003
8	6.42125e-05	8.60519e-05	121.14159999999998	134.088	408.35280000000006
9	8.60519e-05	0.000114397	195.39079999999996	175.784	473.8386000000001
10	0.000114397	0.000151184	319.6986999999999	246.528	587.6976000000001
11	0.000151184	0.000198929	466.94749999999993	334.707	702.2515
12	0.000198929	0.000260896	573.4268000000001	413.759	798.4576000000001
13	0.000260896	0.000341321	599.3021	472.143	866.2068999999999
14	0.000341321	0.000445702	594.7833999999999	519.098	914.4338
15	0.000445702	0.000581173	600.6935	561.91	941.7169999999999
16	0.000581173	0.000756998	632.5228000000001	605.819	946.8781999999998
17	0.000756998	0.000985194	679.8044	654.526	936.152
18	0.000985194	0.00128136	739.4485000000001	712.667	925.3530999999997
19	0.00128136	0.00166575	802.6669999999999	783.383	928.2451999999997
20	0.00166575	0.00216463	843.9920000000001	854.398	925.0910000000001
21	0.00216463	0.00281211	842.5074000000001	888.247	884.8742000000001
22	0.00281211	0.00365246	772.635	838.247	780.0674000000001
23	0.00365246	0.00474311	620.2494	692.436	606.7764
24	0.00474311	0.00615864	452.83950000000004	496.282	433.8524999999999
25	0.00615864	0.0079958	304.807	317.334	290.0715
26	0.0079958	0.0103802	198.12140000000005	194.382	192.46250000000003
27	0.0103802	0.0134748	136.44260000000003	117.999	135.96140000000003
28	0.0134748	0.0174912	111.14499999999998	117.999	111.425
29	0.0174912	0.0227039	133.485	123.768	112.74380000000001
30	0.0227039	0.0294694	166.995	123.768	114.722
31	0.0294694	inf	166.995	123.768	114.722
