time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	520.1870000000001	57.4512	250.92999999999995
1	2.71271e-06	6.23343e-06	520.1870000000001	57.4512	250.92999999999995
2	6.23343e-06	1.08029e-05	520.1870000000001	149.933	250.92999999999995
3	1.08029e-05	1.67334e-05	520.1870000000001	288.999	250.92999999999995
4	1.67334e-05	2.44304e-05	534.7968000000001	359.555	310.7972
5	2.44304e-05	3.44201e-05	593.2359999999999	364.579	550.2659999999998
6	3.44201e-05	4.73853e-05	493.0723	359.385	448.8745
7	4.73853e-05	6.42125e-05	465.44460000000004	388.508	411.07300000000004
8	6.42125e-05	8.60519e-05	503.12600000000003	453.913	433.04400000000004
9	8.60519e-05	0.000114397	569.8468	537.209	497.34579999999994
10	0.000114397	0.000151184	648.1871	632.326	600.4084
11	0.000151184	0.000198929	731.0914	725.09	699.5042000000001
12	0.000198929	0.000260896	830.7106	815.86	788.5107999999999
13	0.000260896	0.000341321	924.3397000000001	899.695	866.1135
14	0.000341321	0.000445702	988.9803999999999	961.876	926.0633999999999
15	0.000445702	0.000581173	1014.38	991.78	961.2065000000002
16	0.000581173	0.000756998	1010.3360000000002	993.005	971.4096000000002
17	0.000756998	0.000985194	998.9723999999999	980.463	964.0874000000002
18	0.000985194	0.00128136	987.6765000000001	967.548	950.6448
19	0.00128136	0.00166575	966.6593999999999	953.247	935.0424
20	0.00166575	0.00216463	923.5785	919.977	904.9560000000001
21	0.00216463	0.00281211	853.9813999999997	848.955	844.6239999999999
22	0.00281211	0.00365246	739.4161999999999	730.371	735.0236000000002
23	0.00365246	0.00474311	578.1999	575.285	572.2111
24	0.00474311	0.00615864	424.88430000000005	415.003	410.69649999999996
25	0.00615864	0.0079958	294.278	280.546	276.829
26	0.0079958	0.0103802	200.23479999999995	188.239	187.30160000000006
27	0.0103802	0.0134748	145.0822	131.124	139.26379999999997
28	0.0134748	0.0174912	114.396	131.124	125.681
29	0.0174912	0.0227039	112.55240000000002	129.846	137.4946
30	0.0227039	0.0294694	109.78700000000002	129.846	155.215
31	0.0294694	inf	109.787	129.846	155.215
