time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	867.69	0.392241	130.232
1	2.71271e-06	6.23343e-06	867.69	0.392241	130.232
2	6.23343e-06	1.08029e-05	867.69	117.52	130.232
3	1.08029e-05	1.67334e-05	867.69	400.082	130.232
4	1.67334e-05	2.44304e-05	926.502	475.512	192.4106
5	2.44304e-05	3.44201e-05	1161.7499999999998	413.322	441.12500000000006
6	3.44201e-05	4.73853e-05	794.4796000000001	395.733	394.47139999999996
7	4.73853e-05	6.42125e-05	602.8019999999999	427.953	413.871
8	6.42125e-05	8.60519e-05	561.2616	499.363	498.8256
9	8.60519e-05	0.000114397	609.4662999999999	595.748	613.2854
10	0.000114397	0.000151184	695.4246999999998	694.804	720.4693999999997
11	0.000151184	0.000198929	770.1414999999997	779.037	800.2856999999998
12	0.000198929	0.000260896	844.301	856.606	873.3532
13	0.000260896	0.000341321	922.0560000000002	935.149	949.8062
14	0.000341321	0.000445702	984.8265999999998	1004.14	1024.696
15	0.000445702	0.000581173	1021.1449999999999	1052.78	1079.9499999999998
16	0.000581173	0.000756998	1035.488	1073.45	1107.584
17	0.000756998	0.000985194	1033.698	1067.53	1105.532
18	0.000985194	0.00128136	1026.612	1049.28	1082.7610000000002
19	0.00128136	0.00166575	1013.8069999999999	1026.09	1040.936
20	0.00166575	0.00216463	981.8230000000001	984.757	977.3714999999999
21	0.00216463	0.00281211	917.8398	902.458	888.8964
22	0.00281211	0.00365246	800.4930000000002	772.294	757.8616
23	0.00365246	0.00474311	624.8633	607.661	585.0229999999999
24	0.00474311	0.00615864	444.0464000000001	431.918	420.0809
25	0.00615864	0.0079958	286.73549999999994	278.277	277.467
26	0.0079958	0.0103802	181.05099999999996	176.016	177.2773
27	0.0103802	0.0134748	125.60050000000004	116.016	121.23520000000003
28	0.0134748	0.0174912	105.676	116.016	96.88100000000001
29	0.0174912	0.0227039	123.66679999999998	111.49	95.00472
30	0.0227039	0.0294694	150.653	111.49	92.19030000000002
31	0.0294694	inf	150.653	111.49	92.1903
