time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	883.057	0.39216	207.773
1	2.71271e-06	6.23343e-06	883.057	0.39216	207.773
2	6.23343e-06	1.08029e-05	883.057	132.044	207.773
3	1.08029e-05	1.67334e-05	883.057	454.226	207.773
4	1.67334e-05	2.44304e-05	934.6315999999999	504.92	257.37
5	2.44304e-05	3.44201e-05	1140.93	422.623	455.7580000000001
6	3.44201e-05	4.73853e-05	788.4862999999998	394.255	418.5158999999999
7	4.73853e-05	6.42125e-05	607.3549999999999	414.514	418.3182
8	6.42125e-05	8.60519e-05	571.6043999999999	472.945	455.77119999999996
9	8.60519e-05	0.000114397	617.2541	554.329	520.0869999999999
10	0.000114397	0.000151184	697.7891000000001	646.701	611.6958999999999
11	0.000151184	0.000198929	769.0502	736.765	708.9218999999999
12	0.000198929	0.000260896	841.5666	819.001	799.1308
13	0.000260896	0.000341321	919.7257000000001	895.802	873.2317999999999
14	0.000341321	0.000445702	983.7772	958.707	933.1699999999997
15	0.000445702	0.000581173	1020.29	998.306	970.8995000000001
16	0.000581173	0.000756998	1032.1070000000002	1012.11	985.6661999999999
17	0.000756998	0.000985194	1025.8239999999998	1006.91	982.8747999999998
18	0.000985194	0.00128136	1012.9540000000002	992.378	969.8295999999999
19	0.00128136	0.00166575	996.3645000000001	972.967	947.7139000000002
20	0.00166575	0.00216463	966.186	940.676	910.9439999999998
21	0.00216463	0.00281211	908.7510000000001	872.841	846.3933999999998
22	0.00281211	0.00365246	800.6086	754.493	732.1082
23	0.00365246	0.00474311	635.3491000000001	597.297	568.4015
24	0.00474311	0.00615864	461.80750000000006	431.42	415.18129999999996
25	0.00615864	0.0079958	303.84600000000006	289.836	291.871
26	0.0079958	0.0103802	190.83640000000003	193.989	209.02000000000004
27	0.0103802	0.0134748	126.39340000000004	131.418	163.576
28	0.0134748	0.0174912	89.27369999999998	131.418	144.93300000000002
29	0.0174912	0.0227039	95.19982	91.774	112.42319999999998
30	0.0227039	0.0294694	104.08900000000001	91.774	63.65850000000001
31	0.0294694	inf	104.089	91.774	63.6585
