time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	379.51000000000005	0.392166	209.78800000000004
1	2.71271e-06	6.23343e-06	379.51000000000005	0.392166	209.78800000000004
2	6.23343e-06	1.08029e-05	379.51000000000005	36.2989	209.78800000000004
3	1.08029e-05	1.67334e-05	379.51000000000005	263.509	209.78800000000004
4	1.67334e-05	2.44304e-05	448.1564	390.777	270.99600000000004
5	2.44304e-05	3.44201e-05	722.7419999999998	377.416	515.8280000000001
6	3.44201e-05	4.73853e-05	581.4267	370.801	438.4107999999999
7	4.73853e-05	6.42125e-05	528.4162	410.872	416.1080000000001
8	6.42125e-05	8.60519e-05	555.695	484.071	447.4420000000001
9	8.60519e-05	0.000114397	629.1506999999999	573.091	517.7804000000001
10	0.000114397	0.000151184	725.0365999999999	669.949	620.2936000000001
11	0.000151184	0.000198929	813.2269000000001	765.652	720.6344
12	0.000198929	0.000260896	895.5569999999999	852.095	813.1175999999999
13	0.000260896	0.000341321	967.4501	927.318	890.0209
14	0.000341321	0.000445702	1030.638	991.97	951.8345999999999
15	0.000445702	0.000581173	1081.0849999999998	1041.59	994.423
16	0.000581173	0.000756998	1112.9769999999999	1066.61	1017.4229999999998
17	0.000756998	0.000985194	1120.2340000000002	1068.99	1021.8560000000001
18	0.000985194	0.00128136	1109.775	1059.24	1018.1189999999999
19	0.00128136	0.00166575	1081.789	1040.84	1006.6058000000002
20	0.00166575	0.00216463	1030.8	1003.07	976.8695000000001
21	0.00216463	0.00281211	947.1871999999998	925.673	914.2618000000002
22	0.00281211	0.00365246	808.3032000000001	795.133	791.9218000000002
23	0.00365246	0.00474311	613.9205999999999	623.985	608.3512
24	0.00474311	0.00615864	430.3443	446.552	433.18180000000007
25	0.00615864	0.0079958	282.446	292.77	282.32500000000005
26	0.0079958	0.0103802	189.69369999999998	187.237	173.50389999999996
27	0.0103802	0.0134748	149.94729999999998	127.141	112.4869
28	0.0134748	0.0174912	222.40299999999993	127.141	88.74809999999998
29	0.0174912	0.0227039	135.33452400000002	29.9299	95.13286000000001
30	0.0227039	0.0294694	4.73181	29.9299	104.71000000000002
31	0.0294694	inf	4.73181	29.9299	104.71
