time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	217.49799999999996	23.8657	299.484
1	2.71271e-06	6.23343e-06	217.49799999999996	23.8657	299.484
2	6.23343e-06	1.08029e-05	217.49799999999996	135.335	299.484
3	1.08029e-05	1.67334e-05	217.49799999999996	144.275	299.484
4	1.67334e-05	2.44304e-05	186.35502	161.673	408.9714
5	2.44304e-05	3.44201e-05	61.78309999999999	174.759	846.9209999999999
6	3.44201e-05	4.73853e-05	67.02197000000001	154.855	628.7499000000001
7	4.73853e-05	6.42125e-05	82.66591999999999	139.292	520.6772
8	6.42125e-05	8.60519e-05	118.43559999999998	148.871	511.25699999999995
9	8.60519e-05	0.000114397	193.18710000000002	188.168	570.1386
10	0.000114397	0.000151184	317.0032	254.877	662.1634
11	0.000151184	0.000198929	465.324	341.785	759.4682999999999
12	0.000198929	0.000260896	573.649	424.833	858.4036
13	0.000260896	0.000341321	600.2522	486.527	940.4347999999999
14	0.000341321	0.000445702	594.6494	530.305	998.1908000000001
15	0.000445702	0.000581173	600.29	567.901	1027.285
16	0.000581173	0.000756998	634.0678	609.021	1032.832
17	0.000756998	0.000985194	685.2175999999998	658.82	1025.6560000000002
18	0.000985194	0.00128136	750.4162000000001	722.998	1022.9379999999998
19	0.00128136	0.00166575	819.1977999999999	802.896	1024.1000000000001
20	0.00166575	0.00216463	862.4484999999999	883.163	1004.2774999999998
21	0.00216463	0.00281211	858.1582	925.984	949.2427999999998
22	0.00281211	0.00365246	781.8473999999999	882.074	837.4096
23	0.00365246	0.00474311	622.0393999999999	732.574	659.2919
24	0.00474311	0.00615864	449.3471	519.304	469.7999000000001
25	0.00615864	0.0079958	298.65999999999997	316.836	299.6445
26	0.0079958	0.0103802	191.47509999999997	181.727	180.3672
27	0.0103802	0.0134748	129.78730000000002	103.008	113.6502
28	0.0134748	0.0174912	102.98500000000003	103.008	82.8152
29	0.0174912	0.0227039	120.3026	112.16	87.73151999999999
30	0.0227039	0.0294694	146.279	112.16	95.10599999999998
31	0.0294694	inf	146.279	112.16	95.106
