time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	185.50999999999996	115.01	524.5979999999998
1	2.71271e-06	6.23343e-06	185.50999999999996	115.01	524.5979999999998
2	6.23343e-06	1.08029e-05	185.50999999999996	156.304	524.5979999999998
3	1.08029e-05	1.67334e-05	185.50999999999996	193.397	524.5979999999998
4	1.67334e-05	2.44304e-05	166.1964	186.163	533.4461999999999
5	2.44304e-05	3.44201e-05	88.942	152.41	568.8389999999999
6	3.44201e-05	4.73853e-05	102.34489999999998	128.831	480.8434000000001
7	4.73853e-05	6.42125e-05	112.1874	123.952	458.94540000000006
8	6.42125e-05	8.60519e-05	128.0788	142.607	495.7512000000001
9	8.60519e-05	0.000114397	179.2286	180.851	555.5888000000001
10	0.000114397	0.000151184	306.521	249.194	631.7815999999999
11	0.000151184	0.000198929	478.0684	341.322	719.507
12	0.000198929	0.000260896	591.521	427.789	824.1666000000001
13	0.000260896	0.000341321	608.229	490.475	920.5771000000001
14	0.000341321	0.000445702	601.269	532.684	986.6151999999998
15	0.000445702	0.000581173	610.976	566.618	1012.5399999999998
16	0.000581173	0.000756998	645.6262999999999	605.529	1009.0300000000002
17	0.000756998	0.000985194	693.4988000000001	656.902	999.2432000000002
18	0.000985194	0.00128136	752.7478	721.341	995.3220999999998
19	0.00128136	0.00166575	814.7586	797.3	993.2246999999999
20	0.00166575	0.00216463	856.4490000000001	877.887	973.7045
21	0.00216463	0.00281211	859.1633999999999	926.101	919.8484000000001
22	0.00281211	0.00365246	798.8421999999999	887.115	809.892
23	0.00365246	0.00474311	648.9313	739.26	641.736
24	0.00474311	0.00615864	468.976	524.776	473.1816000000001
25	0.00615864	0.0079958	309.235	325.214	322.196
26	0.0079958	0.0103802	194.78679999999997	190.658	211.78869999999998
27	0.0103802	0.0134748	127.3423	113.937	150.8617
28	0.0134748	0.0174912	98.97109999999999	113.937	131.23000000000002
29	0.0174912	0.0227039	95.85366	77.8806	94.00024000000002
30	0.0227039	0.0294694	91.1775	77.8806	38.1556
31	0.0294694	inf	91.1775	77.8806	38.1556
