time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.71271e-06	27.544800000000006	65.7001	513.2029999999999
1	2.71271e-06	6.23343e-06	27.544800000000006	65.7001	513.2029999999999
2	6.23343e-06	1.08029e-05	27.544800000000006	80.012	513.2029999999999
3	1.08029e-05	1.67334e-05	27.544800000000006	156.167	513.2029999999999
4	1.67334e-05	2.44304e-05	41.69144	198.379	528.8018
5	2.44304e-05	3.44201e-05	98.27799999999998	169.89	591.197
6	3.44201e-05	4.73853e-05	88.28907000000001	147.588	485.4872000000001
7	4.73853e-05	6.42125e-05	81.78769999999999	157.299	451.4274000000001
8	6.42125e-05	8.60519e-05	80.51925999999999	190.458	481.93240000000003
9	8.60519e-05	0.000114397	92.92860999999999	240.002	544.4581999999999
10	0.000114397	0.000151184	137.5099	306.907	625.3833999999999
11	0.000151184	0.000198929	209.9505	391.351	717.8335999999999
12	0.000198929	0.000260896	299.53	483.787	825.3281999999999
13	0.000260896	0.000341321	382.49989999999997	566.588	921.4911999999998
14	0.000341321	0.000445702	458.2137999999999	630.781	987.9858
15	0.000445702	0.000581173	534.492	679.251	1019.3400000000003
16	0.000581173	0.000756998	619.5274999999999	718.995	1027.4630000000002
17	0.000756998	0.000985194	694.4458000000001	757.682	1027.2620000000002
18	0.000985194	0.00128136	769.1623999999998	803.105	1027.074
19	0.00128136	0.00166575	838.619	858.274	1021.361
20	0.00166575	0.00216463	884.0394999999999	911.289	993.1630000000001
21	0.00216463	0.00281211	889.6629999999998	922.535	925.5924000000001
22	0.00281211	0.00365246	826.2625999999997	845.971	792.1987999999999
23	0.00365246	0.00474311	667.4300999999998	681.795	600.5786
24	0.00474311	0.00615864	483.78540000000004	486.973	429.57919999999996
25	0.00615864	0.0079958	327.12649999999996	326.334	296.37850000000003
26	0.0079958	0.0103802	223.01310000000007	228.948	213.89069999999995
27	0.0103802	0.0134748	170.72670000000002	226.053	184.131
28	0.0134748	0.0174912	186.68000000000004	226.053	346.8880000000001
29	0.0174912	0.0227039	118.38212000000001	16.7398	210.48050800000004
30	0.0227039	0.0294694	15.935299999999996	16.7398	5.869270000000001
31	0.0294694	inf	15.9353	16.7398	5.86927
